Category,Location,Business Name,Url,Website,Address,Area,City,Pincode,Latitude,Longitude,Established,Info,Schedule,Services,Payments,Tags,WhatsApp,Phone1,Phone2,Phone3,Phone4,Phone5,Phone6,Email1,Email2,Email3,Email4
Restaurants,Varanasi,Jyoti Cafe,https://www.justdial.com/Varanasi/Jyoti-Cafe-Near-Kautilya-Society-Bangali-Tola/0542PX542-X542-150702171803-L2F7_BZDET?xid=VmFyYW5hc2kgUmVzdGF1cmFudHMgVmFyYW5hc2k=,,D-32/2  Bengali Tola Lane  Bangali Tola  Varanasi - 221001  Near Kautilya Society,,Varanasi,221001,,,2003,,Monday 7:00 am - 10:00 pm | Tuesday 7:00 am - 10:00 pm | Wednesday 7:00 am - 10:00 pm | Thursday 7:00 am - 10:00 pm | Friday 7:00 am - 10:00 pm | Saturday 7:00 am - 10:00 pm | Sunday 7:00 am - 10:00 pm,,Cash,Chinese Fast Food Joints  Restaurants  Bakeries  Coffee Shops  Fast Food  Bakery Product Retailers  Brown Bread Retailers  Continental Restaurants  Indian Restaurants  Packaged Lassi Retailers  Fast Food Restaurants,,5422450278,+919369141669,,,,,jyoti_cafe@yahoo.com,,,
Restaurants,Varanasi,Bona Cafe,https://www.justdial.com/Varanasi/Bona-Cafe-Besides-Of-Chosatti-Mandir-Hathi-Phatak-Devnathpura-Bengalitola/0542PX542-X542-130528123453-V1Y3_BZDET?xid=VmFyYW5hc2kgUmVzdGF1cmFudHMgVmFyYW5hc2k=,,32/24  Bengalitola  Varanasi - 221001  Besides Of Chosatti Mandir Hathi Phatak Devnathpura,,Varanasi,221001,,,2009,,Monday 9:30 am - 10:00 pm | Tuesday 9:30 am - 10:00 pm | Wednesday 9:30 am - 10:00 pm | Thursday 9:30 am - 10:00 pm | Friday 9:30 am - 10:00 pm | Saturday 9:30 am - 10:00 pm | Sunday 9:30 am - 10:00 pm,,Cash,Coffee Shops  Restaurants  Indian Restaurants  Korean Restaurants  North Indian Restaurants  Fried Chicken Restaurants  Dinner Restaurants  All Day Dining Restaurants,,5422450031,+918005312524,,,,,Rksb100@yahoo.in,,,
Restaurants,Varanasi,Shawarma House,https://www.justdial.com/Varanasi/Shawarma-House-Chetganj/0542PX542-X542-180209090114-L4C6_BZDET?xid=VmFyYW5hc2kgUmVzdGF1cmFudHMgVmFyYW5hc2k=,,Shop 6  Second Floor  Vinayak Plaza  Maldahiya  Chetganj  Varanasi - 221001,,Varanasi,221001,,,,,Monday 11:00 am - 11:00 pm | Tuesday 11:00 am - 11:00 pm | Wednesday 11:00 am - 11:00 pm | Thursday 11:00 am - 11:00 pm | Friday 11:00 am - 11:00 pm | Saturday 11:00 am - 11:00 pm | Sunday 11:00 am - 11:00 pm,,Cash,Fast Food  Restaurants  Lebanese Restaurants,,+919717225559,+917388330008,,,,,,,,
Restaurants,Varanasi,Raga Cafe,https://www.justdial.com/Varanasi/Raga-Cafe-Manikarnika-Ghat-Bhram-Nal-Chowk-Chowk-Thana/0542PX542-X542-130528142448-Q7D2_BZDET?xid=VmFyYW5hc2kgUmVzdGF1cmFudHMgVmFyYW5hc2k=,,Ck-10/53  Chowk Thana  Varanasi - 221001  Manikarnika Ghat  Bhram Nal Chowk,,Varanasi,221001,,,2000,<h1>Raga Cafe in Chowk Thana  Varanasi</h1><p>Raga Cafe in Varanasi. Korean Restaurants with Address  Contact Number  Photos  Maps. View Raga Cafe  Varanasi on Justdial.</p> 						<p>Making way for a hearty meal is Raga Cafe in Varanasi. Established in the year 2000  this 						place is synonymous with delicious food that can satiate all food cravings. It is home to some of the most 						appreciated cuisines which include Korean. So as to be able to cater to a large number of diners  it occupies a favourable 						location at Chowk Thana. Manikarnika ghat Ck-10/53 Bhram nal chowk Chowk Thana-221001 is where one can visit the venue. Courtesy to this strategic location  foodies in 						and around the neighborhood can walk in to this eating house conveniently without facing any hassles related to 						commuting to this part of the city. It is one of the most sought after Korean Restaurants in Chowk Thana.  For people in other parts  the restaurant also has branches at other locations which include Assi Ghat - ASSI	and can also be visited for an appetizing meal.  This is a one of the renowned Korean Restaurants in Varanasi.</p>  						<p>Raga Cafe at Chowk Thana makes sure one has a great food experience by offering highly palatable food. The various services offered at the venue include Birthday Parties   Candle Light Dinner   Wifi   Ac   Ambience casual  Noise Level moderate.  						The restaurant welcomes guests from 09:00- - 21:00- allowing diners to relish a scrumptious meal between the functional 						hours.The price range of the food at the restaurant ranges from 2. One can make their payment via Cash. This listing is also listed in Korean Restaurants  Restaurants  Moderate Restaurants (Rs 500 To Rs 1000). One can reach the restaurant on +(91)-542-2402945 for any other details.  </p>,Monday 10:00 am - 10:00 pm | Tuesday 10:00 am - 10:00 pm | Wednesday 10:00 am - 10:00 pm | Thursday 10:00 am - 10:00 pm | Friday 10:00 am - 10:00 pm | Saturday 10:00 am - 10:00 pm | Sunday 10:00 am - 10:00 pm,,Cash,Coffee Shops  Restaurants  Restaurants & Bars  Korean Restaurants  All Day Dining Restaurants,,5422402945,+919839145640,+919454717254,,,,raga100@hotmail.com,,,
Restaurants,Varanasi,Keshari Ruchikar Vyanjan,https://www.justdial.com/Varanasi/Keshari-Ruchikar-Vyanjan-Near-Bank-Of-Baroda-Godowlia/0542PX542-X542-150822135152-P2Q4_BZDET?xid=VmFyYW5hc2kgUmVzdGF1cmFudHMgVmFyYW5hc2k=,,D 14/5  Dashashwamedh Road  Godowlia  Varanasi - 221001  Near Bank Of Baroda,,Varanasi,221001,,,2004,<h1>Keshari Ruchikar Vyanjan in Godowlia  Varanasi</h1><p>Keshari Ruchikar Vyanjan in Varanasi. Restaurants with Address  Contact Number  Photos  Maps. View Keshari Ruchikar Vyanjan  Varanasi on Justdial.</p> 				<p><h2>Location and Overview:</h2></p> 				<p>Established in the year 2003  Keshari Ruchikar Vyanjan in Godowlia  Varanasi is a top player in the category Restaurants in the Varanasi. This well-known establishment acts as a one-stop destination servicing customers both local and from other parts of Varanasi. Over the course of its journey  this business has established a firm foothold in it’s industry. The belief that customer satisfaction is as important as their products and services  have helped this establishment garner a vast base of customers  which continues to grow by the day. This business employs individuals that are dedicated towards their respective roles and put in a lot of effort to achieve the common vision and larger goals of the company. In the near future  this business aims to expand its line of products and services and cater to a larger client base. In Varanasi  this establishment occupies a prominent location in Godowlia. It is an effortless task in commuting to this establishment as there are various modes of transport readily available. It is known to provide top service in the following categories: Restaurants  Home Delivery Restaurants  Multicuisine Restaurants. </p>  				<p><h2>Products and Services offered:</h2></p> 				<p>Keshari Ruchikar Vyanjan in Godowlia has a wide range of products and services to cater to the varied requirements of their customers. The staff at this establishment are courteous and prompt at providing any assistance. They readily answer any queries or questions that you may have. Pay for the product or service with ease by using any of the available modes of payment  such as Cash  Master Card  Visa Card  Debit Cards  Cheques  Credit Card. This establishment is functional from 09:00 - 23:00. </p><p>Please scroll to the top for the address and contact details of Keshari Ruchikar Vyanjan at Godowlia  Varanasi. </p>,Monday 9:00 am - 11:00 pm | Tuesday 9:00 am - 11:00 pm | Wednesday 9:00 am - 11:00 pm | Thursday 9:00 am - 11:00 pm | Friday 9:00 am - 11:00 pm | Saturday 9:00 am - 11:00 pm | Sunday 9:00 am - 11:00 pm,,Cash  Master Card  Visa Card  Debit Cards  Credit Card,Restaurants  Home Delivery Restaurants  Indian Restaurants  Multicuisine Restaurants  Punjabi Restaurants  South Indian Restaurants  Dinner Restaurants,,+918960628150,,,,,,,,,
Restaurants,Varanasi,Bistro B2,https://www.justdial.com/varanasi/Bistro-B2-Near-Arya-Mahila-College-Chetganj/0542PX542-X542-180912183820-E9P4_BZDET?xid=VmFyYW5hc2kgUmVzdGF1cmFudHMgVmFyYW5hc2k=,,C7/285  Shanti Tower  Chetganj  varanasi - 221001  Near Arya Mahila College,,Varanasi,221001,,,,,Monday 11:00 am - 11:00 pm | Tuesday 11:00 am - 11:00 pm | Wednesday 11:00 am - 11:00 pm | Thursday 11:00 am - 11:00 pm | Friday 11:00 am - 11:00 pm | Saturday 11:00 am - 11:00 pm | Sunday 11:00 am - 11:00 pm,,Cash  Paytm,Restaurants  Biryani Restaurants  Barbeque Restaurants,,+917651842716,,,,,,,,,
Restaurants,Varanasi,Phulwari Restaurant and Sami Cafe,https://www.justdial.com/Varanasi/Phulwari-Restaurant-and-Sami-Cafe-Near-Bright-Studio-Godowlia/0542PX542-X542-130528115339-J5K3_BZDET?xid=VmFyYW5hc2kgUmVzdGF1cmFudHMgVmFyYW5hc2k=,,D-37/33  Godowlia  Varanasi - 221001  Near Bright Studio,,Varanasi,221001,,,,<h1>Phulwari Restaurant And Sami Cafe in Godowlia  Varanasi</h1><p>Phulwari Restaurant And Sami Cafe in Varanasi. Restaurants with Address  Contact Number  Photos  Maps. View Phulwari Restaurant And Sami Cafe  Varanasi on Justdial.</p> 							 							<p>Making way for a hearty meal is Phulwari Restaurant And Sami Cafe in Varanasi.  This place is synonymous with delicious food that can satiate all food cravings. It is home to some of the most appreciated cuisines. So as to be able to cater to a large number of diners  it occupies a favourable location at Godowlia. Near Bright Studio D-37/33 Godowlia-221001 is where one can visit the venue. Courtesy to this strategic location  foodies in and around the neighborhood can walk in to this eating house conveniently without facing any hassles related to commuting to this part of the city. It is one of the most sought after Restaurants in Godowlia.   This is a one of the renowned Restaurants in Varanasi.</p> 							 							<p>Phulwari Restaurant And Sami Cafe at Godowlia makes sure one has a great food experience by offering highly palatable food. The various services offered at the venue include Ac   Pure Vegeterian   Dine in   Pure Vegetarian   Price For Two 450 .  The restaurant welcomes guests from 08:00 - 21:00 allowing diners to relish a scrumptious meal between the functional hours.The price range of the food at the restaurant ranges from 2. This listing is also listed in Restaurants  Moderate Restaurants (Rs 500 To Rs 1000).  </p>,Monday 8:00 am - 9:00 pm | Tuesday 8:00 am - 9:00 pm | Wednesday 8:00 am - 9:00 pm | Thursday 8:00 am - 9:00 pm | Friday 8:00 am - 9:00 pm | Saturday 8:00 am - 9:00 pm | Sunday 8:00 am - 9:00 pm,,,Fast Food  Restaurants  All Day Dining Restaurants,,,,,,,,,,,
Restaurants,Varanasi,Tasty Buds,https://www.justdial.com/Varanasi/Tasty-Buds-Infront-Of-Kanaram-Baba-Pond-Shivala/0542PX542-X542-160907104510-H3B6_BZDET?xid=VmFyYW5hc2kgUmVzdGF1cmFudHMgVmFyYW5hc2k=,,B-10/33 KRIMKUND  Ravindrapuri Shivala Road  Shivala  Varanasi - 221001  Infront Of Kanaram Baba Pond,,Varanasi,221001,,,2015,<h1>Tasty Buds in Shivala  Varanasi</h1><p>Tasty Buds in Varanasi. Restaurants with Address  Contact Number  Photos  Maps. View Tasty Buds  Varanasi on Justdial.</p> 						<p>Making way for a hearty meal is Tasty Buds in Varanasi. Established in the year 2015  this 						place is synonymous with delicious food that can satiate all food cravings. It is home to some of the most 						appreciated cuisines. So as to be able to cater to a large number of diners  it occupies a favourable 						location at Shivala. near krimkund pond B10/33 Ravindrapuri Rd  Gauriganj  Bhelupur  Shivala-221001 is where one can visit the venue. Courtesy to this strategic location  foodies in 						and around the neighborhood can walk in to this eating house conveniently without facing any hassles related to 						commuting to this part of the city. It is one of the most sought after Restaurants in Shivala.   This is a one of the renowned Restaurants in Varanasi.</p>  						<p>Tasty Buds at Shivala makes sure one has a great food experience by offering highly palatable food.  						The restaurant welcomes guests from - - - allowing diners to relish a scrumptious meal between the functional 						hours.The price range of the food at the restaurant ranges from 1. This listing is also listed in Restaurants  Home Delivery Restaurants  Fast Food Restaurants. From a total number of 0+ ratings  the eating house has been rated a 5.0. One can reach the restaurant on +(91)-542-2275273 for any other details.  </p>,Monday 11:00 am - 11:00 pm | Tuesday 11:00 am - 11:00 pm | Wednesday 11:00 am - 11:00 pm | Thursday 11:00 am - 11:00 pm | Friday 11:00 am - 11:00 pm | Saturday 11:00 am - 11:00 pm | Sunday 11:00 am - 11:00 pm,,Cash  Debit Cards  Credit Card,Indian Restaurants  Restaurants  Home Delivery Restaurants  Arabic Restaurants  Mughlai Delivery Restaurants  North Indian Delivery Restaurants  South Indian Restaurants  North Indian Restaurants  Multicuisine Restaurants  Mughlai Restaurants  All Day Dining Restaurants,,5422275273,+918009087375,,,,,tastybudsvns@gmail.com,,,
Restaurants,Varanasi,SUSHI CAFE AND Restaurant,https://www.justdial.com/Varanasi/SUSHI-CAFE-AND-Restaurant-near-ghat-Dasasumedh/0542PX542-X542-170612081234-Q4A3_BZDET?xid=VmFyYW5hc2kgUmVzdGF1cmFudHMgVmFyYW5hc2k=,,D 32/33 -14  Dasasumedh  Varanasi - 221001  near ghat,,Varanasi,221001,,,2017,<h1>SUSHI CAFE AND Restaurant in Dasasumedh  Varanasi</h1><p>SUSHI CAFE AND Restaurant in Varanasi. Restaurants with Address  Contact Number  Photos  Maps. View SUSHI CAFE AND Restaurant  Varanasi on Justdial.</p> 							 							<p>Making way for a hearty meal is SUSHI CAFE AND Restaurant in Varanasi. Established in the year 2017  this place is synonymous with delicious food that can satiate all food cravings. It is home to some of the most appreciated cuisines. So as to be able to cater to a large number of diners  it occupies a favourable location at Dasasumedh. D 32/33 -14 near ghat Dasasumedh-221001 is where one can visit the venue. Courtesy to this strategic location  foodies in and around the neighborhood can walk in to this eating house conveniently without facing any hassles related to commuting to this part of the city. It is one of the most sought after Restaurants in Dasasumedh.   This is a one of the renowned Restaurants in Varanasi.</p> 							 							<p>SUSHI CAFE AND Restaurant at Dasasumedh makes sure one has a great food experience by offering highly palatable food. The various services offered at the venue include Home Delivery .  The restaurant welcomes guests from 09:00 - 22:00 allowing diners to relish a scrumptious meal between the functional hours.One can make their payment via Cash. This listing is also listed in Restaurants  Continental Restaurants  Indian Restaurants. One can reach the restaurant on +(91)-7457812363 for any other details.  </p>,Monday 12:00 pm - 11:00 pm | Tuesday 12:00 pm - 11:00 pm | Wednesday 12:00 pm - 11:00 pm | Thursday 12:00 pm - 11:00 pm | Friday 12:00 pm - 11:00 pm | Saturday 12:00 pm - 11:00 pm | Sunday 12:00 pm - 11:00 pm,,Cash,Fast Food  Restaurants  Indian Restaurants  All Day Dining Restaurants  North Indian Restaurants  Continental Delivery Restaurants  Continental Restaurants  Japanese Restaurants,,+917457812363,,,,,,arjun.singh396@yahoo.com,,,
Restaurants,Varanasi,Madhur Milan Cafe,https://www.justdial.com/Varanasi/Madhur-Milan-Cafe-Vishwanath-Gali-Gate-Dasasumedh/0542PX542-X542-120216224618-E7E7_BZDET?xid=VmFyYW5hc2kgUmVzdGF1cmFudHMgVmFyYW5hc2k=,http://www.madhurmilancafe.in,D15/81  Dasasumedh  Varanasi - 221001  Vishwanath Gali Gate,,Varanasi,221001,,,1982,<h1>Madhur Milan Cafe in Dasasumedh  Varanasi</h1><p>Madhur Milan Cafe in Varanasi. Restaurants with Address  Contact Number  Photos  Maps. View Madhur Milan Cafe  Varanasi on Justdial.</p> 						<p>Making way for a hearty meal is Madhur Milan Cafe in Varanasi. Established in the year 1982  this 						place is synonymous with delicious food that can satiate all food cravings. It is home to some of the most 						appreciated cuisines which include Pure Veg. So as to be able to cater to a large number of diners  it occupies a favourable 						location at Dasasumedh. Vishwanath Gali Gate D15/81 Dasasumedh-221001 is where one can visit the venue. Courtesy to this strategic location  foodies in 						and around the neighborhood can walk in to this eating house conveniently without facing any hassles related to 						commuting to this part of the city. It is one of the most sought after Restaurants in Dasasumedh.  The www.madhurmilancafe.in offers complete information of the restaurant.  This is a one of the renowned Restaurants in Varanasi.</p>  						<p>Madhur Milan Cafe at Dasasumedh makes sure one has a great food experience by offering highly palatable food. The various services offered at the venue include Ac.  						The restaurant welcomes guests from 06:00- - 22:30- allowing diners to relish a scrumptious meal between the functional 						hours.The price range of the food at the restaurant ranges from 1. This listing is also listed in Restaurants  Inexpensive Restaurants (Below Rs 500)  Pure Veg Restaurants. From a total number of 0+ ratings  the eating house has been rated a 4.7. One can reach the restaurant on +(91)-9565063977 9415696756 for any other details.  </p>,Monday 6:00 am - 10:30 pm | Tuesday 6:00 am - 10:30 pm | Wednesday 6:00 am - 10:30 pm | Thursday 6:00 am - 10:30 pm | Friday 6:00 am - 10:30 pm | Saturday 6:00 am - 10:30 pm | Sunday 6:00 am - 10:30 pm,,,Fast Food  Restaurants  Sweet Shops  Pure Veg Restaurants  All Day Dining Restaurants  Indian Restaurants,,+919565063977,+919415696756,,,,,madhurmilancafe@gmail.com,,,
Restaurants,Varanasi,Ayyars Cafe,https://www.justdial.com/VARANASI/Ayyars-Cafe-Near-Lara-India-Hotel-Godowlia/0542P542STDK000017_BZDET?xid=VmFyYW5hc2kgUmVzdGF1cmFudHMgVmFyYW5hc2k=,,Under Banaras Lodge  Dashaswamedh Road  Godowlia  Varanasi - 221001  Near Lara India Hotel,,Varanasi,221001,,,1926,<h1>Ayyars Cafe in Godowlia  Varanasi</h1><p>Ayyars Cafe in Varanasi. Restaurants with Address  Contact Number  Photos  Maps. View Ayyars Cafe  Varanasi on Justdial.</p> 						<p>Making way for a hearty meal is Ayyars Cafe in Varanasi. Established in the year 1926  this 						place is synonymous with delicious food that can satiate all food cravings. It is home to some of the most 						appreciated cuisines which include South Indian Pure Veg Indian. So as to be able to cater to a large number of diners  it occupies a favourable 						location at Godowlia. Near Lara India Hotel Under Banaras Lodge Dashaswamedh Road Godowlia-221001 is where one can visit the venue. Courtesy to this strategic location  foodies in 						and around the neighborhood can walk in to this eating house conveniently without facing any hassles related to 						commuting to this part of the city. It is one of the most sought after Restaurants in Godowlia.   This is a one of the renowned Restaurants in Varanasi.</p>  						<p>Ayyars Cafe at Godowlia makes sure one has a great food experience by offering highly palatable food. The various services offered at the venue include Pure Vegetarian   Dine in .  						The restaurant welcomes guests from 07:00- - 23:00- allowing diners to relish a scrumptious meal between the functional 						hours.The price range of the food at the restaurant ranges from 1. One can make their payment via Cash  Master Card  Visa Card  Debit Cards  Cheques  American Express Card  Credit Card. This listing is also listed in Restaurants  Inexpensive Restaurants (Below Rs 500)  Pure Veg Restaurants. From a total number of 0+ ratings  the eating house has been rated a 4.3. One can reach the restaurant on +(91)-9336462618 7800574117 for any other details.  </p>,Monday 11:00 am - 11:00 pm | Tuesday 11:00 am - 11:00 pm | Wednesday 11:00 am - 11:00 pm | Thursday 11:00 am - 11:00 pm | Friday 11:00 am - 11:00 pm | Saturday 11:00 am - 11:00 pm | Sunday 11:00 am - 11:00 pm,,Cash,Restaurants  Caterers  Pure Veg Restaurants  Indian Restaurants  Pure Veg Thali Restaurants  South Indian Restaurants  South Indian Delivery Restaurants  South Indian Thali Restaurants,,+919336462618,+917800574117,,,,,ayyarscafevns@gmail.com,,,
Restaurants,Varanasi,Uncles Kitchen,https://www.justdial.com/Varanasi/Uncles-Kitchen-Near-Keena-Ram-Baba-Temple-Shivala/0542PX542-X542-140215182923-I8Z3_BZDET?xid=VmFyYW5hc2kgUmVzdGF1cmFudHMgVmFyYW5hc2k=,,B - 10/48  Krim Kund  Shivala  Varanasi - 221001  Near Keena Ram Baba Temple,,Varanasi,221001,,,2012,<h1>Uncles Kitchen in Shivala  Varanasi</h1><p>Uncles Kitchen in Varanasi. North Indian Restaurants with Address  Contact Number  Photos  Maps. View Uncles Kitchen  Varanasi on Justdial.</p> 						<p><h2>Location and Overview:</h2></p> 						<p>Established in the year 2012  Uncles Kitchen in Shivala  Varanasi is a top player in the category North Indian Restaurants in the Varanasi. This well-known establishment acts as a one-stop destination servicing customers both local and from other parts of Varanasi. Over the course of its journey  this business has established a firm foothold in it’s industry. The belief that customer satisfaction is as important as their products and services  have helped this establishment garner a vast base of customers  which continues to grow by the day. This business employs individuals that are dedicated towards their respective roles and put in a lot of effort to achieve the common vision and larger goals of the company. In the near future  this business aims to expand its line of products and services and cater to a larger client base. In Varanasi  this establishment occupies a prominent location in Shivala. It is an effortless task in commuting to this establishment as there are various modes of transport readily available. It is known to provide top service in the following categories: North Indian Restaurants  Restaurants  Home Delivery Restaurants  Inexpensive Restaurants (Below Rs 500)  Moderate Restaurants (Rs 500 To Rs 1000)  Indian Restaurants  Inexpensive Indian Restaurants (Below Rs 500)  Inexpensive North Indian Restaurants (Below Rs 500). </p>  						<p><h2>Products and Services offered:</h2></p> 						<p>Uncles Kitchen in Shivala has a wide range of products and services to cater to the varied requirements of their customers. The staff at this establishment are courteous and prompt at providing any assistance. They readily answer any queries or questions that you may have. Pay for the product or service with ease by using any of the available modes of payment  such as Cash. This establishment is functional from 10:00 - 22:00. </p><p>Please scroll to the top for the address and contact details of Uncles Kitchen at Shivala  Varanasi. </p>,Monday 10:00 am - 10:00 pm | Tuesday 10:00 am - 10:00 pm | Wednesday 10:00 am - 10:00 pm | Thursday 10:00 am - 10:00 pm | Friday 10:00 am - 10:00 pm | Saturday 10:00 am - 10:00 pm | Sunday 10:00 am - 10:00 pm,,Cash,North Indian Restaurants  Restaurants  Home Delivery Restaurants  Continental Restaurants  Indian Restaurants  Mughlai Restaurants  North Indian Delivery Restaurants  Indian Delivery Restaurants,,+918115041989,+917618017908,,,,,,,,
Restaurants,Varanasi,Gupta Ji Ka Maa Annpurna Hotel,https://www.justdial.com/Varanasi/Gupta-Ji-Ka-Maa-Annpurna-Hotel-Bunker-Market/0542PX542-X542-180630222204-P7A8_BZDET?xid=VmFyYW5hc2kgUmVzdGF1cmFudHMgVmFyYW5hc2k=,,Jalalipura  Kashi Railway Station Road  Bunker Market  Varanasi - 221001,,Varanasi,221001,,,,,,,,Restaurants  ,,+918957363266,,,,,,,,,
Restaurants,Varanasi,The Siwon Lassi Shop,https://www.justdial.com/Varanasi/The-Siwon-Lassi-Shop-Dashaswmedh-Road/0542PX542-X542-171103160137-Q4F2_BZDET?xid=VmFyYW5hc2kgUmVzdGF1cmFudHMgVmFyYW5hc2k=,,Tripura Bhairwi Road  Nepali Kapda  Dashaswmedh Road  Varanasi - 221001,,Varanasi,221001,,,,,Monday 08:00 am - 08:00 pm | Tuesday 08:00 am - 08:00 pm | Wednesday 08:00 am - 08:00 pm | Thursday 08:00 am - 08:00 pm | Friday 08:00 am - 08:00 pm | Saturday 08:00 am - 08:00 pm | Sunday 08:00 am - 08:00 pm,,Cash,Packaged Lassi Retailers  Restaurants  Take Away Joints  Lassi Shops,,+918874391226,,,,,,,,,
Restaurants,Varanasi,Sona Roopa Restaurant,https://www.justdial.com/varanasi/Sona-Roopa-Restaurant-Opp-head-Post-Office-Daranagar/0542PX542-X542-131215212627-N3C1_BZDET?xid=VmFyYW5hc2kgUmVzdGF1cmFudHMgVmFyYW5hc2k=,,nagri prachani sabha under ground  Visheshwarganj  Daranagar  Varanasi - 221001  Opp  head Post Office,,Varanasi,221001,,,2004,<h1>Sona Roopa Restaurant in Visheshwarganj  Varanasi</h1><p>Sona Roopa Restaurant in Varanasi. Restaurants with Address  Contact Number  Photos  Maps. View Sona Roopa Restaurant  Varanasi on Justdial.</p> 							 							<p>Making way for a hearty meal is Sona Roopa Restaurant in Varanasi. Established in the year 2004  this place is synonymous with delicious food that can satiate all food cravings. It is home to some of the most appreciated cuisines. So as to be able to cater to a large number of diners  it occupies a favourable location at Visheshwarganj. nagri prachani sabha under ground Opp  head Post Office Visheshwarganj Varanasi HO-221001 is where one can visit the venue. Courtesy to this strategic location  foodies in and around the neighborhood can walk in to this eating house conveniently without facing any hassles related to commuting to this part of the city. It is one of the most sought after Restaurants in Visheshwarganj.   This is a one of the renowned Restaurants in Varanasi.</p> 							 							<p>Sona Roopa Restaurant at Visheshwarganj makes sure one has a great food experience by offering highly palatable food. The various services offered at the venue include Noise Level quiet.  The restaurant welcomes guests from 11:00 - 22:00 allowing diners to relish a scrumptious meal between the functional hours.The price range of the food at the restaurant ranges from 1. One can make their payment via Cash. This listing is also listed in Restaurants  Inexpensive Restaurants (Below Rs 500)  Moderate Restaurants (Rs 500 To Rs 1000). One can reach the restaurant on +(91)-9532852731 for any other details.  </p>,Monday 11:00 am - 10:00 pm | Tuesday 11:00 am - 10:00 pm | Wednesday 11:00 am - 10:00 pm | Thursday 11:00 am - 10:00 pm | Friday 11:00 am - 10:00 pm | Saturday 11:00 am - 10:00 pm | Sunday 11:00 am - 10:00 pm,,Cash,Restaurants  Indian Restaurants  All Day Dining Restaurants,,+919532852731,,,,,,ramcharanvns@gmail.com,,,
Restaurants,Varanasi,Pizza Hut Restaurant,https://www.justdial.com/Varanasi/Pizza-Hut-Restaurant-Nr-Hanuman-Mandir/0542PX542-X542-100907142645-D7T2_BZDET?xid=VmFyYW5hc2kgUmVzdGF1cmFudHMgVmFyYW5hc2k=,http://https://online.pizzahut.co.in/,B-4/30  Hanuman Ghat  Varanasi - 221001  Nr Hanuman Mandir,,Varanasi,221001,,,,<h1>Pizza Hut Restaurant in Hanuman Ghat  Varanasi</h1><p>Pizza Hut Restaurant in Varanasi. Restaurants with Address  Contact Number  Photos  Maps. View Pizza Hut Restaurant  Varanasi on Justdial.</p>  							<p>Located in Hanuman Ghat  Pizza Hut Restaurant in Varanasi is amongst the top picks of the locals to satiate cravings for mouth-watering pizzas. This restaurant  							specializes in serving a range of cheesy pizzas made with the goodness of hand-picked toppings. The locals have developed a liking for its  							pocket-friendly and mouth-watering pizzas. The pizzas are generously sprinkled with a variety of toppings that make it a sheer delight to eat. This eatery's  							menu also includes sides like salads  burgers and sandwiches. This pizzeria occupies a favourable location at B-4/30 on the Hanuman Ghat which works  							to its advantage in attracting a substantial number of footfalls day in and day out. Its patron base that usually comprises of school students  college goers   							working professionals and the local residents. It is located Hanuman Ghat. You can contact this pizza outlet on the following contact numbers: +(91)-9307244837 9236848106. Undoubtedly it is one of the best pizza outlets in Hanuman Ghat  Varanasi.</p>  							<p><h2>Ambience and Services at Pizza Hut Restaurant</h2></p>  							<p>Pizza Hut Restaurant near Hanuman Ghat offers outdoor as well as indoor seating arrangements  which guests can choose as per their comfort. Though this dining venue is a  							compact setup with limited space for seating its dine-in guests  this restaurant also offers take away and speedy doorstep delivery services too. The staff are attentive  							and prompt at service  ensuring customers are served well. It is also a popular hangout for hosting birthday parties for kids. The operating hours of 09:30 - 18:30 make it convenient for customers to sate their cravings for pizzas late into the night as well. Pay with Cash  Master Card  Visa Card  Debit Cards  Cheques  American Express Card  Credit Card.  </p>  							<p>Scroll up to view the address and contact details of <contract name=> in Hanuman Ghat  Varanasi.<p></contract>,Monday 9:30 am - 6:30 pm | Tuesday 9:30 am - 6:30 pm | Wednesday 9:30 am - 6:30 pm | Thursday 9:30 am - 6:30 pm | Friday 9:30 am - 6:30 pm | Saturday 9:30 am - 6:30 pm | Sunday Closed,,Cash  Master Card  Visa Card  Debit Cards  Cheques  American Express Card  Credit Card,Restaurants  Pizza Outlets  Pizza Delivery Services  Online Websites,,+919307244837,+919236848106,,,,,,,,
Restaurants,Varanasi,Muskan Kalika Family Restaurant,https://www.justdial.com/Varanasi/Muskan-Kalika-Family-Restaurant-Ag-Palace/0542PX542-X542-180628190204-W3Z6_BZDET?xid=VmFyYW5hc2kgUmVzdGF1cmFudHMgVmFyYW5hc2k=,,Jagatganj  Teliyabag  Ag Palace  Varanasi - 221001,,Varanasi,221001,,,,,Monday 11:00 am - 11:00 pm | Tuesday 11:00 am - 11:00 pm | Wednesday 11:00 am - 11:00 pm | Thursday 11:00 am - 11:00 pm | Friday 11:00 am - 11:00 pm | Saturday 11:00 am - 11:00 pm | Sunday 11:00 am - 11:00 pm,,Cash,Restaurants  Home Delivery Restaurants  North Indian Delivery Restaurants  North Indian Restaurants  Indian Restaurants,,+918317045068,+918182081181,,,,,,,,
