Category,Location,Business Name,Url,Website,Address,Area,City,Pincode,Latitude,Longitude,Established,Info,Schedule,Services,Payments,Tags,WhatsApp,Phone1,Phone2,Phone3,Phone4,Phone5,Phone6,Email1,Email2,Email3,Email4
Saree Wholesalers,Gorakhpur,Kripal Saree,https://www.justdial.com/gorakhpur/Kripal-Saree/9999PX551-X551-130608133430-K4S2_BZDET?xid=R29yYWtocHVyIFNhcmVlIFdob2xlc2FsZXJzIEdvcmFraHB1cg==,http://online.justdial.com/kripalsaree,Jaikal Building  Gorakhpur - 273001,,Gorakhpur,273001,,,,,Monday 10:00 am - 8:00 pm | Tuesday 10:00 am - 8:00 pm | Wednesday 10:00 am - 8:00 pm | Thursday 10:00 am - 8:00 pm | Friday 10:00 am - 8:00 pm | Saturday 10:00 am - 8:00 pm | Sunday Closed,,Cash,Saree Wholesalers  Saree Retailers,,+919415321652,,,,,,,,,
Saree Wholesalers,Gorakhpur,Sanjay Vastralaya,https://www.justdial.com/Gorakhpur/Sanjay-Vastralaya-Pandey-Hata-Katra-Tibrewal-Nr-Ghantaghar/9999PX551-X551-090804162422-L3H4_BZDET?xid=R29yYWtocHVyIFNhcmVlIFdob2xlc2FsZXJzIEdvcmFraHB1cg==,http://online.justdial.com/sanjayvastralayagorakhpur,Gorakhpur - 273001  Pandey Hata  Katra Tibrewal  Nr Ghantaghar,,Gorakhpur,273001,,,,,Monday 10:30 am - 12:00 am | Tuesday Closed | Wednesday 10:30 am - 12:00 am | Thursday 10:30 am - 12:00 am | Friday 10:30 am - 12:00 am | Saturday 10:30 am - 12:00 am | Sunday 10:30 am - 12:00 am,,Cash,Saree Wholesalers  Salwar Kameez Wholesalers  Textile Retailers  Fabric Wholesalers  Handloom Wholesalers  Textile Fabric Dealers,,5512531000,+919839067741,,,,,gkpsanjay@yahoo.co.in,,,
Saree Wholesalers,Gorakhpur,Ambey Saree Emporium,https://www.justdial.com/gorakhpur/Ambey-Saree-Emporium/9999PX551-X551-130608132518-F7P6_BZDET?xid=R29yYWtocHVyIFNhcmVlIFdob2xlc2FsZXJzIEdvcmFraHB1cg==,http://online.justdial.com/ambeysareeemporiumgorakhpur,Gauri Katra  Gita Press Road  Gorakhpur - 273001,,Gorakhpur,273001,,,,,Monday 10:00 am - 8:00 pm | Tuesday 10:00 am - 8:00 pm | Wednesday 10:00 am - 8:00 pm | Thursday 10:00 am - 8:00 pm | Friday 10:00 am - 8:00 pm | Saturday 10:00 am - 8:00 pm | Sunday Closed,,Cash  Master Card  Visa Card  Debit Cards  Cheques  American Express Card  Credit Card,Saree Wholesalers  Saree Retailers,,+919415211744,,,,,,,,,
Saree Wholesalers,Gorakhpur,Saloni,https://www.justdial.com/Gorakhpur/Saloni-Hindi-Bazar/9999PX551-X551-130830120304-C1W8DC_BZDET?xid=R29yYWtocHVyIFNhcmVlIFdob2xlc2FsZXJzIEdvcmFraHB1cg==,http://online.justdial.com/salonigorakhpur,1st Floor  Maya Takiz Road  Gorakhpur - 273001  Hindi Bazar,,Gorakhpur,273001,,,,,,,Cash,Saree Wholesalers  ,,,,,,,,,,,
Saree Wholesalers,Gorakhpur,Anand Saree Emporium,https://www.justdial.com/gorakhpur/Anand-Saree-Emporium/9999PX551-X551-140306162821-G8V8_BZDET?xid=R29yYWtocHVyIFNhcmVlIFdob2xlc2FsZXJzIEdvcmFraHB1cg==,http://online.justdial.com/anandsareeemporiumgorakhpur,Om Tower Kali Badhi  Gorakhpur - 273001,,Gorakhpur,273001,,,,,Monday 10:00 am - 7:00 pm | Tuesday 10:00 am - 7:00 pm | Wednesday 10:00 am - 7:00 pm | Thursday 10:00 am - 7:00 pm | Friday 10:00 am - 7:00 pm | Saturday 10:00 am - 7:00 pm | Sunday Closed,,Cash,Saree Wholesalers  ,,5513296876,,,,,,,,,
Saree Wholesalers,Gorakhpur,Sujata Textile,https://www.justdial.com/gorakhpur/Sujata-Textile-Near-By-Hdfc-Bank/9999PX551-X551-181220162601-U6D4_BZDET?xid=R29yYWtocHVyIFNhcmVlIFdob2xlc2FsZXJzIEdvcmFraHB1cg==,http://sujatatextilegorakhpur.justdial.com,Diwaan Dayaram Gali  Geetapress  Gorakhpur - 273001  Near By Hdfc Bank,,Gorakhpur,273001,,,2015,,Monday 10:00 am - 9:00 pm | Tuesday Closed | Wednesday 10:00 am - 9:00 pm | Thursday 10:00 am - 9:00 pm | Friday 10:00 am - 9:00 pm | Saturday 10:00 am - 9:00 pm | Sunday 10:00 am - 9:00 pm,,Cash  Debit Cards  Cheques,Saree Wholesalers  Dress Material Retailers  Silk Saree Wholesalers  Banarasi Saree Wholesalers  Border Saree Wholesalers  Designer Saree Wholesalers  Fancy Saree Wholesalers  Wedding Saree Wholesalers  Paithani Saree Wholesalers  Silk Cotton Saree Wholesalers  Pochampally Saree Wholesalers,,+916388286936,+917752843726,,,,,,,,
Saree Wholesalers,Gorakhpur,Five Star Saree,https://www.justdial.com/GORAKHPUR/Five-Star-Saree-Padari-Bazar/9999PX551-X551-110921113009-X6D4_BZDET?xid=R29yYWtocHVyIFNhcmVlIFdob2xlc2FsZXJzIEdvcmFraHB1cg==,http://online.justdial.com/fivestarsaree,Fatima Road  GORAKHPUR - 273001  Padari Bazar,,Gorakhpur,273001,,,,,Monday 9:30 am - 6:30 pm | Tuesday 9:30 am - 6:30 pm | Wednesday 9:30 am - 6:30 pm | Thursday 9:30 am - 6:30 pm | Friday 9:30 am - 6:30 pm | Saturday 9:30 am - 6:30 pm | Sunday Open 24 Hrs,,,Saree Wholesalers  Saree Retailers  Silk Saree Retailers  Silk Saree Wholesalers  Designer Saree Retailers  Bandhani Saree Wholesalers  Calcutta Saree Wholesalers,,+919506713274,,,,,,,,,
Saree Wholesalers,Gorakhpur,Anoop Synthetics,https://www.justdial.com/gorakhpur/Anoop-Synthetics-Near-Geeta-Press/9999PX551-X551-130220092054-R3N4_BZDET?xid=R29yYWtocHVyIFNhcmVlIFdob2xlc2FsZXJzIEdvcmFraHB1cg==,http://online.justdial.com/anoopsynthetics,Kumhar Gali  Gorakhpur - 273001  Near Geeta Press,,Gorakhpur,273001,,,,,Monday 9:30 am - 6:30 pm | Tuesday 9:30 am - 6:30 pm | Wednesday 9:30 am - 6:30 pm | Thursday 9:30 am - 6:30 pm | Friday 9:30 am - 6:30 pm | Saturday 9:30 am - 6:30 pm | Sunday Closed,,,Saree Wholesalers  Suit Wholesalers  Wedding Suit Retailers,,+918687153143,+919935435143,,,,,,,,
Saree Wholesalers,Gorakhpur,Jaiswal Vastralaya,https://www.justdial.com/Gorakhpur/Jaiswal-Vastralaya-Near-Kali-Mandir/9999PX551-X551-180724102736-B7A1_BZDET?xid=R29yYWtocHVyIFNhcmVlIFdob2xlc2FsZXJzIEdvcmFraHB1cg==,http://online.justdial.com/jaiswalvastralayagorakhpur1,Ground Floor  Durga Bari Road  Gorakhpur - 273001  Near Kali Mandir,,Gorakhpur,273001,,,,,Monday 10:30 am - 9:00 pm | Tuesday 10:30 am - 9:00 pm | Wednesday 10:30 am - 9:00 pm | Thursday 10:30 am - 9:00 pm | Friday 10:30 am - 9:00 pm | Saturday 10:30 am - 9:00 pm | Sunday 10:30 am - 9:00 pm,,Cash  UPI  Paytm  Cheques  Debit Cards  Credit Card,Saree Wholesalers  Gents Readymade Garment Retailers  Saree Retailers,,+919415258538,,,,,,,,,
Saree Wholesalers,Gorakhpur,Deepak Enterprises,https://www.justdial.com/Gorakhpur/Deepak-Enterprises-Near-Small-Maszid-Golghar-Town/9999PX551-X551-171212174038-C5K9_BZDET?xid=R29yYWtocHVyIFNhcmVlIFdob2xlc2FsZXJzIEdvcmFraHB1cg==,http://www.thedeepakenterprise.blogspot.com,C/164/2  Narsinghpur  Postoffice-Sadar  kachibag Kali Mata Mandir Road  Golghar Town  Gorakhpur - 273001  Near Small Maszid,,Gorakhpur,273001,,,2017,,Monday 12:00 pm - 5:00 pm | Tuesday 12:00 pm - 5:00 pm | Wednesday 12:00 pm - 5:00 pm | Thursday 12:00 pm - 5:00 pm | Friday 12:00 pm - 5:00 pm | Saturday 12:00 pm - 5:00 pm | Sunday Closed,,Cash  Cheques,Readymade Garment Retailers  Saree Wholesalers  Gents Readymade Garment Retailers  Saree Retailers  Children Readymade Garment Retailers  Ladies Readymade Garment Retailers  Men Trouser Wholesalers  Boys Jeans Wholesalers  Men Denim Jeans Wholesalers  Cotton Women Jeans Wholesalers  Men Cotton Pant Wholesalers  Men Track Pant Wholesalers  Women Track Pant Manufacturers  Kids Track Pant Manufacturers  Trouser Wholesalers  Banarasi Silk Saree Wholesalers  Cargo Trouser Wholesalers  Ladies Jeans Wholesalers  Cotton Trouser Wholesalers  Casual Trouser Wholesalers  Cotton Trouser Fabric Wholesalers  Women Trouser Wholesalers  Men Cotton Trouser Wholesalers  Baby Trouser Wholesalers  Men Readymade Garment Wholesalers  Men Designer Readymade Garment Wholesalers  Men Jeans Wholesalers  Lehenga Saree Wholesalers  Jeans Wholesalers  Silk Saree Retailers  Chiffon Saree Wholesalers  Cotton Saree Wholesalers  Designer Saree Retailers  Designer Saree Wholesalers  Fancy Saree Wholesalers  Paithani Saree Retailers  Printed Saree Wholesalers  Saree Fall Wholesalers  Silk Saree Wholesalers  Designer Saree Wedding Saree Wholesalers  Lehenga Wholesalers  Paithani Saree Wholesalers  Lehenga Choli Wholesalers  Bridal Lehenga Wholesalers  Kalamkari Saree Wholesalers  Designer Lehenga Wholesalers  Bandhani Saree Wholesalers  Girls Lehenga Choli Wholesalers  Ladies Readymade Garment Wholesalers,,+919867631735,,,,,,marketingdeepakenterprises@gmail.com,,,
Saree Wholesalers,Gorakhpur,Sunil Saree Centre,https://www.justdial.com/gorakhpur/Sunil-Saree-Centre-Near-Uma-Complex/9999PX551-X551-121228181022-U9K9_BZDET?xid=R29yYWtocHVyIFNhcmVlIFdob2xlc2FsZXJzIEdvcmFraHB1cg==,http://online.justdial.com/sunilsareecentregorakhpur,Near Geeta Press  Geeta Prasad Road  Gorakhpur - 273001  Near Uma Complex,,Gorakhpur,273001,,,2005,,Monday 9:30 am - 6:30 pm | Tuesday Closed | Wednesday 9:30 am - 6:30 pm | Thursday 9:30 am - 6:30 pm | Friday 9:30 am - 6:30 pm | Saturday 9:30 am - 6:30 pm | Sunday 9:30 am - 6:30 pm,,Cash,Saree Wholesalers  Saree Retailers  Silk Saree Wholesalers  Cotton Saree Wholesalers  Bandhani Saree Wholesalers  Border Saree Wholesalers  Designer Saree Wholesalers  Fancy Saree Wholesalers  Embroidery Saree Wholesalers  Printed Saree Wholesalers  Paithani Saree Wholesalers,,+919389920914,,,,,,,,,
Saree Wholesalers,Gorakhpur,Pawan Vastralaya,https://www.justdial.com/gorakhpur/Pawan-Vastralaya-Near-Durga-Mandir/9999PX551-X551-130526121132-D3E7_BZDET?xid=R29yYWtocHVyIFNhcmVlIFdob2xlc2FsZXJzIEdvcmFraHB1cg==,http://online.justdial.com/pawanvastralayagorakhpur,Kusumahi Bazar  Kasia Road  Gorakhpur - 273001  Near Durga Mandir,,Gorakhpur,273001,,,1980,,Monday 8:00 am - 8:00 pm | Tuesday 8:00 am - 8:00 pm | Wednesday 8:00 am - 8:00 pm | Thursday 8:00 am - 8:00 pm | Friday 8:00 am - 8:00 pm | Saturday 8:00 am - 8:00 pm | Sunday 8:00 am - 8:00 pm,,Cash,Saree Wholesalers  Saree Retailers  Salwar Kameez Retailers  Suitings & Shirtings Retailers  Cloth Piece Retailers  Suit Retailers  Cloth Piece Retailers-Raymond,,+919936676608,,,,,,,,,
Saree Wholesalers,Gorakhpur,Ritesh Trading Company,https://www.justdial.com/gorakhpur/Ritesh-Trading-Company/9999PX551-X551-130608135331-L5D3_BZDET?xid=R29yYWtocHVyIFNhcmVlIFdob2xlc2FsZXJzIEdvcmFraHB1cg==,http://online.justdial.com/riteshtradingcompanygorakhpur,Reti Chowk  Gorakhpur - 273001,,Gorakhpur,273001,,,,,Monday 10:00 am - 8:00 pm | Tuesday Closed | Wednesday 10:00 am - 8:00 pm | Thursday 10:00 am - 8:00 pm | Friday 10:00 am - 8:00 pm | Saturday 10:00 am - 8:00 pm | Sunday 10:00 am - 8:00 pm,,Cash,Saree Wholesalers  ,,+919415212933,,,,,,,,,
Saree Wholesalers,Gorakhpur,Anand Sarees Emporium,https://www.justdial.com/gorakhpur/Anand-Sarees-Emporium/9999PX551-X551-130704092644-G2A6_BZDET?xid=R29yYWtocHVyIFNhcmVlIFdob2xlc2FsZXJzIEdvcmFraHB1cg==,http://online.justdial.com/anandsareesemporiumgorakhpur,Deewan Daya Ram  Kali Badhi  Gorakhpur - 273001,,Gorakhpur,273001,,,,,Monday 10:00 am - 8:00 pm | Tuesday 10:00 am - 8:00 pm | Wednesday 10:00 am - 8:00 pm | Thursday 10:00 am - 8:00 pm | Friday 10:00 am - 8:00 pm | Saturday 10:00 am - 8:00 pm | Sunday Closed,,Cash,Saree Wholesalers  Saree Retailers,,+919889518688,,,,,,,,,
