Category,Location,Business Name,Url,Website,Address,Area,City,Pincode,Latitude,Longitude,Established,Info,Schedule,Services,Payments,Tags,WhatsApp,Phone1,Phone2,Phone3,Phone4,Phone5,Phone6,Email1,Email2,Email3,Email4
SCHOOL,KANPUR,Dr. Virendra Swaroop Public School,https://www.justdial.com/KANPUR/Dr-Virendra-Swaroop-Public-School-Shyam-Nagar-Gandhi-Gram/0512P512STD3104025_BZDET?xid=S2FucHVyIFNjaG9vbHMgS2FucHVy,http://online.justdial.com/drvirendraswarooppublicschool,Gandhi Gram  Kanpur - 208001  Shyam Nagar,,Kanpur,208001,,,,<h1>Dr. Virendra Swaroop Public School in Gandhi Gram  Kanpur</h1><p>Dr. Virendra Swaroop Public School in Kanpur. Schools with Address  Contact Number  Photos  Maps. View Dr. Virendra Swaroop Public School  Kanpur on Justdial.</p>  							<p><h2>Location and Overview</h2></p> 							<p>Standing apart from the rest is Dr. Virendra Swaroop Public School in Kanpur with its well defined morals and teachings. From then on it has made and continues to make a significant mark on the students that pass out from here. The school stands on a strong foundation that has been built from high standard values and immense respect for another. Along with the academics that it pays great attention to  it inculcates in its students the understanding of how to deal with various life situations too. The school is well recognised in the educational sector and across the city too. Owning a chief location in the place  the establishment is convenient for a number of the students. One can spot the college on  which would be right next to Shyam Nagar which is also a major landmark in the vicinity. The neighbourhood is well connected and for older students who travel on their own  transport to various parts of the city is easily available. </p>  							<p><h2>Services and Infrastructure</h2></p> 							<p>Dr. Virendra Swaroop Public School in Gandhi Gram exhibits an infrastructure that is truly impressive. Windows wide to allow for ample amount of cross ventilation and furniture that encourages students to hold a good posture  are some of the many elements that facilitate a healthy learning environment for the students. The faculty is highly experienced and pride in their want to enlighten students on a daily basis. Other than the well structured classrooms  the establishment holds under its roof multiple activity spaces. There is constant encouragement to engage in physical acitivities so as to help the students gain an all round enhancement. This listing is also listed in Schools.  </p><p>Please scroll to the top for the address and contact details of Dr. Virendra Swaroop Public School at Gandhi Gram  Kanpur. </p>,,,,Schools  ,,5122427255,,,,,,,,,
SCHOOL,KANPUR,Aisha Siddiqua Inter College,https://www.justdial.com/KANPUR/Aisha-Siddiqua-Inter-College-LAL-Imli-Parade/0512PX512-X512-111125193954-P5K9_BZDET?xid=S2FucHVyIFNjaG9vbHMgS2FucHVy,http://aishasiddiquaintercollege.justdial.com,98/206  Beconganj  Parade  KANPUR - 208001  LAL Imli,,Kanpur,208001,,,,,Monday 9:30 am - 6:30 pm | Tuesday 9:30 am - 6:30 pm | Wednesday 9:30 am - 6:30 pm | Thursday 9:30 am - 6:30 pm | Friday 9:30 am - 6:30 pm | Saturday 9:30 am - 6:30 pm | Sunday Closed,,,Colleges  Schools,,5122557207,+919935556456,,,,,,,,
SCHOOL,KANPUR,Kidzee School,https://www.justdial.com/Kanpur/Kidzee-School-Near-Doodle-Wala-Bangla-Civil-Lines/0512PX512-X512-180208113633-V8B7_BZDET?xid=S2FucHVyIFNjaG9vbHMgS2FucHVy,http://online.justdial.com/kidzeeschoolkanpurcivillines,15/250  Civil Lines  Kanpur - 208001  Near Doodle Wala Bangla,,Kanpur,208001,,,2010,,Monday 9:00 am - 12:00 pm | Tuesday 9:00 am - 12:00 pm | Wednesday 9:00 am - 12:00 pm | Thursday 9:00 am - 12:00 pm | Friday 9:00 am - 12:00 pm | Saturday 9:00 am - 12:00 pm | Sunday Closed,,Cash  Cheques  Credit Card,Schools  Playgroups  Kindergartens  Nursery Schools  Teacher Training Institutes  Pre Schools  Preschool Educational Aid Dealers  E Learning Pre School Teacher Training  Pre School Outdoor Activities  Pre School Teacher Training Institutes  Kindergarten Teacher Training Institutes  Nursery Teacher Training Institutes  Tutorials For Pre School  Pre School Books  ,,+919452016922,,,,,,,,,
SCHOOL,KANPUR,Mother Teresa Junior High School,https://www.justdial.com/Kanpur/Mother-Teresa-Junior-High-School-Chamanganj/0512PX512-X512-170924214007-T8H5_BZDET?xid=S2FucHVyIFNjaG9vbHMgS2FucHVy,http://motherteresajuniorhighschool.justdial.com,Chaman Ganj  Colonelganj  Peshkaar Road  Chamanganj  Kanpur - 208001,,Kanpur,208001,,,,,,,,Schools  ,,+919305390388,,,,,,,,,
SCHOOL,KANPUR,Kidzee School,https://www.justdial.com/Kanpur/Kidzee-School-Navin-Market/0512PX512-X512-171001084239-I8F6_BZDET?xid=S2FucHVyIFNjaG9vbHMgS2FucHVy,http://www.kidzee.com/,Downtown  Navin Market  Kanpur - 208001,,Kanpur,208001,,,,,,,,Schools  ,,+919452016922,,,+91-22-40343900,+91 22 2674 3422,,,,,
SCHOOL,KANPUR,Dr. Virendra Swarup Girls High School,https://www.justdial.com/Kanpur/Dr-Virendra-Swarup-Girls-High-School-Near-Chunii-Ganj-Mac-Robert-Gunj/0512P512STD9167_BZDET?xid=S2FucHVyIFNjaG9vbHMgS2FucHVy,http://www.vsmt.org,12/481  Mac Robert Gunj  Kanpur - 208001  Near Chunii Ganj,,Kanpur,208001,,,,,,,Cash  Master Card  Visa Card  Debit Cards  Cheques  American Express Card  Credit Card,Schools  English Medium Schools  Girls Schools,,5122542099,5122556374,5122547381,,,,vssss@vsmt.org,info@vsmt.org,franchisee@vsmt.org,
SCHOOL,KANPUR,West Cott School,https://www.justdial.com/Kanpur/West-Cott-School-Civil-Lines/0512PX512-X512-180310064107-G6S1_BZDET?xid=S2FucHVyIFNjaG9vbHMgS2FucHVy,http://westcottschool.justdial.com,16/104  Civil Lines  Kanpur - 208001,,Kanpur,208001,,,,,,,,Schools  ,,6122306239,,,,,,,,,
SCHOOL,KANPUR,Kailash Nath Inter College,https://www.justdial.com/kanpur/Kailash-Nath-Inter-College-Civil-Lines/0512PX512-X512-130701162333-Y6N5_BZDET?xid=S2FucHVyIFNjaG9vbHMgS2FucHVy,http://kailashnathintercollege.justdial.com,Civil Lines  Kanpur - 208001,,Kanpur,208001,,,,,Monday 10:00 am - 5:00 pm | Tuesday 10:00 am - 5:00 pm | Wednesday 10:00 am - 5:00 pm | Thursday 10:00 am - 5:00 pm | Friday 10:00 am - 5:00 pm | Saturday 10:00 am - 5:00 pm | Sunday Closed,,Cash,Schools  ,,+919415044298,,,,,,,,,
SCHOOL,KANPUR,Essel Kids School,https://www.justdial.com/KANPUR/Essel-Kids-School-Civil-Lines/0512PX512-X512-120911132409-E9S6_BZDET?xid=S2FucHVyIFNjaG9vbHMgS2FucHVy,http://esselkidsschool.justdial.com,11/29  S L Hills  Civil Lines  Kanpur - 208001,,Kanpur,208001,,,2010,,Monday 9:00 am - 2:00 pm | Tuesday 9:00 am - 2:00 pm | Wednesday 9:00 am - 2:00 pm | Thursday 9:00 am - 2:00 pm | Friday 9:00 am - 2:00 pm | Saturday 9:00 am - 2:00 pm | Sunday Closed,,Cash  Cheques,Schools  CBSE Schools  English Medium Schools  Public Schools,,+919793122209,+919793122210,,,,,esselkids@gmail.com,,,
SCHOOL,KANPUR,New Era Convent And New Era Public School,https://www.justdial.com/Kanpur/New-Era-Convent-And-New-Era-Public-School-Transport-Nagar/0512PX512-X512-170604133238-J3Z9_BZDET?xid=S2FucHVyIFNjaG9vbHMgS2FucHVy,http://neweraconventandnewerapublicschool.justdial.com,130/332  Babu Purwa  Kidwai Nagar  Transport Nagar  Kanpur - 208023,,Kanpur,208023,,,,,,,,Schools  ,,+918081682917,,,,,,,,,
SCHOOL,KANPUR,National Public School,https://www.justdial.com/Kanpur/National-Public-School/0512PX512-X512-180701120005-P6W1_BZDET?xid=S2FucHVyIFNjaG9vbHMgS2FucHVy,http://nationalpublicschoolkanpur1.justdial.com,17/106  Ramnarain Bazar  Ramnarain Bazar  Kanpur - 208001,,Kanpur,208001,,,,,,,,Schools  Public Schools,,5122390435,,,,,,,,,
SCHOOL,KANPUR,Kangaroo Kids,https://www.justdial.com/kanpur/Kangaroo-Kids-Civil-Lines/0512PX512-X512-140714131945-H3K5_BZDET?xid=S2FucHVyIFNjaG9vbHMgS2FucHVy,http://www.kkel.com,Civil Lines  Kanpur - 208001,,Kanpur,208001,,,,,Monday 10:00 am - 7:00 pm | Tuesday 10:00 am - 7:00 pm | Wednesday 10:00 am - 7:00 pm | Thursday 10:00 am - 7:00 pm | Friday 10:00 am - 7:00 pm | Saturday 10:00 am - 7:00 pm | Sunday Closed,,Cash,Schools  Public Schools,,5122210070,,,,,,,,,
SCHOOL,KANPUR,Jyoti Higher Secondry School,https://www.justdial.com/kanpur/Jyoti-Higher-Secondry-School-Jarauly/0512PX512-X512-130628171726-Q9Q7_BZDET?xid=S2FucHVyIFNjaG9vbHMgS2FucHVy,http://jyotihighersecondryschool.justdial.com,Kanpur - 208023  Jarauly,,Kanpur,208023,,,,,Monday 10:00 am - 5:00 pm | Tuesday 10:00 am - 5:00 pm | Wednesday 10:00 am - 5:00 pm | Thursday 10:00 am - 5:00 pm | Friday 10:00 am - 5:00 pm | Saturday 10:00 am - 5:00 pm | Sunday Closed,,Cash,Schools  ,,+919839014134,,,,,,,,,
SCHOOL,KANPUR,Dps Public School,https://www.justdial.com/Kanpur/Dps-Public-School-Bhimsen/0512PX512-X512-170930233853-B7A5_BZDET?xid=S2FucHVyIFNjaG9vbHMgS2FucHVy,http://dpspublicschoolkanpur.justdial.com,Bhimsen  Kanpur - 208001,,Kanpur,208001,,,,,,,,Schools  ,,+918756998421,,,,,,,,,
SCHOOL,KANPUR,Meera Educational Institute,https://www.justdial.com/KANPUR/Meera-Educational-Institute-B-N-Shukla-&-Sons/0512P512STD58115_BZDET?xid=S2FucHVyIFNjaG9vbHMgS2FucHVy,http://online.justdial.com/meeraeducationalinstitute,37/19 H  Telegraph Rd  B N Shukla & Sons  Kanpur - 208001,,Kanpur,208001,,,,,,,,Schools  ,,5122311286,,,,,,,,,
SCHOOL,KANPUR,Meera Madhuvan Junior High School,https://www.justdial.com/Kanpur/Meera-Madhuvan-Junior-High-School-Patkapur/0512PX512-X512-170604132651-Z9Y1_BZDET?xid=S2FucHVyIFNjaG9vbHMgS2FucHVy,http://meeramadhuvanjuniorhighschool.justdial.com,Abu Aufa St  Patkapur  Kanpur - 208001,,Kanpur,208001,,,,,,,,Schools  ,,+919458662255,,,,,,,,,
SCHOOL,KANPUR,Mariam Public School,https://www.justdial.com/Kanpur/Mariam-Public-School-Mac-Robert-Gunj/0512PX512-X512-170928024705-N4T9_BZDET?xid=S2FucHVyIFNjaG9vbHMgS2FucHVy,http://mariampublicschoolkanpurmacrobertgunj.justdial.com,Shop No. 96/25  Uchi Sadak  Colonelganj  Syed Mohammed Raza Road  Mac Robert Gunj  Kanpur - 208001,,Kanpur,208001,,,,,,,,Schools  Public Schools,,5123290029,,,,,,,,,
SCHOOL,KANPUR,Shri Csa Gujarati Higher Sec School,https://www.justdial.com/KANPUR/Shri-Csa-Gujarati-Higher-Sec-School-Canal-Road/0512P512STD52116_BZDET?xid=S2FucHVyIFNjaG9vbHMgS2FucHVy,http://online.justdial.com/shricsagujaratihighersecschool,27/54  Canal Road  Kanpur - 208001,,Kanpur,208001,,,,,,,,Schools  ,,,,,,,,,,,
SCHOOL,KANPUR,Kids Care,https://www.justdial.com/KANPUR/Kids-Care-Civil-Lines/0512P512STD52115_BZDET?xid=S2FucHVyIFNjaG9vbHMgS2FucHVy,http://online.justdial.com/kidscarekanpur,14/106  Civil Lines  Kanpur - 208001,,Kanpur,208001,,,,,,,,Schools  Educational Institutions,,5122530843,+919336226731,,,,,,,,
SCHOOL,KANPUR,Kids Preperatory School,https://www.justdial.com/KANPUR/Kids-Preperatory-School-Anand-Puri/0512P512STD42244_BZDET?xid=S2FucHVyIFNjaG9vbHMgS2FucHVy,http://online.justdial.com/kidspreperatoryschool,123  Anand Puri  Kanpur - 208023,,Kanpur,208023,,,,,,,,Schools  School Preperatory,,5122640570,5122660181,,,,,,,,
SCHOOL,KANPUR,Kendriya Vidyalaya,https://www.justdial.com/Kanpur/Kendriya-Vidyalaya/0512PX512-X512-110123192539-E3G9_BZDET?xid=S2FucHVyIFNjaG9vbHMgS2FucHVy,http://kendriyavidyalayakanpur2.justdial.com,I I T Kanpur  Kanpur - 208023,,Kanpur,208023,,,,,Monday 9:00 am - 5:00 pm | Tuesday 9:00 am - 5:00 pm | Wednesday 9:00 am - 5:00 pm | Thursday 9:00 am - 5:00 pm | Friday 9:00 am - 5:00 pm | Saturday 9:00 am - 5:00 pm | Sunday Closed,,,Schools  CBSE Schools  English Medium Schools,,5122244145,,,,,,rt@iirk.ac.in,,,
SCHOOL,KANPUR,Bal Nikunj School,https://www.justdial.com/KANPUR/Bal-Nikunj-School-Labour-Colony-Jajmau-Gandhi-Gram/0512P512STD3104002_BZDET?xid=S2FucHVyIFNjaG9vbHMgS2FucHVy,http://online.justdial.com/balnikunjschoolkanpur,164  Gandhi Gram  Kanpur - 208001  Labour Colony Jajmau,,Kanpur,208001,,,,,,,,Schools  ,,5122461274,,,,,,,,,
SCHOOL,KANPUR,Rose Buds,https://www.justdial.com/KANPUR/Rose-Buds-Ratan-LAL-Ngr-Filkhana/0512P512STD3104258_BZDET?xid=S2FucHVyIFNjaG9vbHMgS2FucHVy,http://online.justdial.com/rosebudskanpurfilkhana,7  Commercial Cplx  Filkhana  Kanpur - 208001  Ratan LAL Ngr,,Kanpur,208001,,,,,,,,Schools  ,,5122281126,5122284393,,,,,,,,
SCHOOL,KANPUR,Indradhanush Academy,https://www.justdial.com/Kanpur/Indradhanush-Academy-Anna-Chouraha/0512PX512-X512-150719103001-X7V5_BZDET?xid=S2FucHVyIFNjaG9vbHMgS2FucHVy,http://indradhanushacademykanpur.justdial.com,Vimanpuri Sangsanigwan Road  Kanpur - 208001  Anna Chouraha,,Kanpur,208001,,,2010,,Monday 8:00 am - 2:00 pm | Tuesday 8:00 am - 2:00 pm | Wednesday 8:00 am - 2:00 pm | Thursday 8:00 am - 2:00 pm | Friday 8:00 am - 2:00 pm | Saturday 8:00 am - 2:00 pm | Sunday Closed,,Cash  Cheques,Schools  ,,+919450146023,+919125138685,,,,,indradhanushacademy@gmail.com,,,
SCHOOL,KANPUR,Mariam Public School,https://www.justdial.com/Kanpur/Mariam-Public-School-Kidwai-Nagar/0512PX512-X512-170925112314-T6Q9_BZDET?xid=S2FucHVyIFNjaG9vbHMgS2FucHVy,http://mariampublicschool.justdial.com,130/468  Babu Purwa  Kidwai Nagar  Kanpur - 208023,,Kanpur,208023,,,,,,,,Schools  ,,+919236489845,,,,,,,,,
SCHOOL,KANPUR,Sun Shine Pre School,https://www.justdial.com/Kanpur/Sun-Shine-Pre-School-Amber-Nursing-Home-Civil-Lines/0512P512STD58153_BZDET?xid=S2FucHVyIFNjaG9vbHMgS2FucHVy,http://online.justdial.com/sunshinepreschoolkanpur,15/230a  Civil Lines  Kanpur - 208001  Amber Nursing Home,,Kanpur,208001,,,2005,,Monday 9:00 am - 2:00 pm | Tuesday 9:00 am - 2:00 pm | Wednesday 9:00 am - 2:00 pm | Thursday 9:00 am - 2:00 pm | Friday 9:00 am - 2:00 pm | Saturday 9:00 am - 2:00 pm | Sunday Closed,,Cash  Cheques,Schools  Kindergartens  Nursery Schools  Pre Schools,,+919335607475,,,,,,,,,
SCHOOL,KANPUR,Govt. High School,https://www.justdial.com/kanpur/Govt-High-School/0512PX512-X512-140730164627-H6T8_BZDET?xid=S2FucHVyIFNjaG9vbHMgS2FucHVy,http://govthighschoolkanpur9.justdial.com,Govt. High School  Tilshari Bujurg  Sarsaul  Kan  Kanpur - 208001,,Kanpur,208001,,,,,Monday 9:00 am - 3:00 pm | Tuesday 9:00 am - 3:00 pm | Wednesday 9:00 am - 3:00 pm | Thursday 9:00 am - 3:00 pm | Friday 9:00 am - 3:00 pm | Saturday 9:00 am - 3:00 pm | Sunday Closed,,Cash,Schools  ,,+919450155939,,,,,,,,,
SCHOOL,KANPUR,Gurunanak Inter College,https://www.justdial.com/Kanpur/Gurunanak-Inter-College-Naraynpurwa/0512PX512-X512-130701223321-U4P7_BZDET?xid=S2FucHVyIFNjaG9vbHMgS2FucHVy,http://gurunanakintercollegekanpur.justdial.com,Kanpur - 208023  Naraynpurwa,,Kanpur,208023,,,,,Monday 10:00 am - 5:00 pm | Tuesday 10:00 am - 5:00 pm | Wednesday 10:00 am - 5:00 pm | Thursday 10:00 am - 5:00 pm | Friday 10:00 am - 5:00 pm | Saturday 10:00 am - 5:00 pm | Sunday Closed,,Cash,Schools  ,,,,,,,,,,,
SCHOOL,KANPUR,Cambridge High School,https://www.justdial.com/Kanpur/Cambridge-High-School-Civil-Lines/0512PX512-X512-170924192223-H8F6_BZDET?xid=S2FucHVyIFNjaG9vbHMgS2FucHVy,http://online.justdial.com/cambridgehighschoolkanpur,Downtown  Civil Lines  Kanpur - 208001,,Kanpur,208001,,,,,,,,Schools  ,,+919336330960,,,,,,,,,
SCHOOL,KANPUR,Guru Govind Singh Mahila Digree College,https://www.justdial.com/KANPUR/Guru-Govind-Singh-Mahila-Digree-College/0512P512STD58089_BZDET?xid=S2FucHVyIFNjaG9vbHMgS2FucHVy,http://online.justdial.com/gurugovindsinghmahiladigreecollege,Kanpur - 208001,,Kanpur,208001,,,,,,,,Schools  ,,5122651985,,,,,,,,,
SCHOOL,KANPUR,Seth Anandram Jaipuria School,https://www.justdial.com/Kanpur/Seth-Anandram-Jaipuria-School-Filkhana/0512P512STD3101309_BZDET?xid=S2FucHVyIFNjaG9vbHMgS2FucHVy,http://www.jaipuria.edu.in,NUmber 70  Filkhana  Kanpur - 208001,,Kanpur,208001,,,,,,,,Schools  ,,,,,,,,,,,
SCHOOL,KANPUR,Dr. Virendra Swarup 21st Century School,https://www.justdial.com/KANPUR/Dr-Virendra-Swarup-21st-Century-School/0512P512STD58081_BZDET?xid=S2FucHVyIFNjaG9vbHMgS2FucHVy,http://online.justdial.com/drvirendraswarup21stcenturyschool,Kanpur - 208001,,Kanpur,208001,,,,,,,,Schools  ,,5122652171,,,,,,,,,
SCHOOL,KANPUR,Shailendra Singh Inter College Education Center,https://www.justdial.com/kanpur/Shailendra-Singh-Inter-College-Education-Center-Maharajpur/0512PX512-X512-130629141901-L6T6_BZDET?xid=S2FucHVyIFNjaG9vbHMgS2FucHVy,http://shailendrasinghintercollegeeducationcenter.justdial.com,Kanpur - 208023  Maharajpur,,Kanpur,208023,,,,,Monday 9:00 am - 4:00 pm | Tuesday 9:00 am - 4:00 pm | Wednesday 9:00 am - 4:00 pm | Thursday 9:00 am - 4:00 pm | Friday 9:00 am - 4:00 pm | Saturday 9:00 am - 4:00 pm | Sunday Closed,,Cash,Schools  ,,5122724289,+919936054819,,,,,,,,
SCHOOL,KANPUR,Government Pub School,https://www.justdial.com/Kanpur/Government-Pub-School/0512PX512-X512-181015032712-L2S5_BZDET?xid=S2FucHVyIFNjaG9vbHMgS2FucHVy,http://governmentpubschool.justdial.com,Kasimganj  Kanpur - 208001,,Kanpur,208001,,,,,,,,Schools  ,,+919935369493,,,,,,,,,
SCHOOL,KANPUR,National Public School,https://www.justdial.com/Kanpur/National-Public-School-Jawaharpuram-Shyam-Nagar-Filkhana/0512P512STD3104246_BZDET?xid=S2FucHVyIFNjaG9vbHMgS2FucHVy,http://online.justdial.com/nationalpublicschoolkanpurfilkhana,53 & 56  Filkhana  Kanpur - 208001  Jawaharpuram  Shyam Nagar,,Kanpur,208001,,,,,,,,Schools  ,,,,,,,,,,,
SCHOOL,KANPUR,Gandhi Smark Higher Secondary School,https://www.justdial.com/KANPUR/Gandhi-Smark-Higher-Secondary-School/0512P512STD58085_BZDET?xid=S2FucHVyIFNjaG9vbHMgS2FucHVy,http://online.justdial.com/gandhismarkhighersecondaryschool,Kanpur - 208001,,Kanpur,208001,,,,,Monday 7:00 am - 12:00 pm | Tuesday 7:00 am - 12:00 pm | Wednesday 7:00 am - 12:00 pm | Thursday 7:00 am - 12:00 pm | Friday 7:00 am - 12:00 pm | Saturday 7:00 am - 12:00 pm,,,Schools  ,,5122655873,,,,,,,,,
SCHOOL,KANPUR,N.C. Memorial Public School,https://www.justdial.com/Kanpur/N-C-Memorial-Public-School-Transport-Nagar/0512PX512-X512-170608011331-W9Y8_BZDET?xid=S2FucHVyIFNjaG9vbHMgS2FucHVy,http://ncmemorialpublicschool.justdial.com,131/358 A 1  Babu Purwa  Kidwai Nagar  Transport Nagar  Kanpur - 208023,,Kanpur,208023,,,,,,,,Schools  ,,+919305343947,,,,,,,,,
SCHOOL,KANPUR,Tree House Play Group,https://www.justdial.com/Kanpur/Tree-House-Play-Group/0512PX512-X512-170114093029-Q7G5_BZDET?xid=S2FucHVyIFNjaG9vbHMgS2FucHVy,http://www.treehouseplaygroup.net/,Plot No. K/481  128/927  Kidwainagar Ave  Dhansinghpur  Kanpur - 208023,,Kanpur,208023,,,,,,,,Schools  Playgroups  Kindergartens,,5122600872,,,7777051422,7777049352,7777051309,,treehousefranchisee@gmail.com,contact@treehouseplaygroup.net,
SCHOOL,KANPUR,Dr. Virendra Swaroop Education Foundation,https://www.justdial.com/kanpur/Dr-Virendra-Swaroop-Education-Foundation-Civil-Lines/0512PX512-X512-130629153013-I3T3_BZDET?xid=S2FucHVyIFNjaG9vbHMgS2FucHVy,http://online.justdial.com/drvirendraswaroopeducationfoundation,15/96  Civil Lines  Kanpur - 208001,,Kanpur,208001,,,,<h1>Dr. Virendra Swaroop Education Foundation in Civil Lines  Kanpur</h1><p>Dr. Virendra Swaroop Education Foundation in Kanpur. Schools with Address  Contact Number  Photos  Maps. View Dr. Virendra Swaroop Education Foundation  Kanpur on Justdial.</p>  							<p><h2>Location and Overview</h2></p> 							<p>Standing apart from the rest is Dr. Virendra Swaroop Education Foundation in Kanpur with its well defined morals and teachings. From then on it has made and continues to make a significant mark on the students that pass out from here. The school stands on a strong foundation that has been built from high standard values and immense respect for another. Along with the academics that it pays great attention to  it inculcates in its students the understanding of how to deal with various life situations too. The school is well recognised in the educational sector and across the city too. Owning a chief location in the place  the establishment is convenient for a number of the students. The neighbourhood is well connected and for older students who travel on their own  transport to various parts of the city is easily available. </p>  							<p><h2>Services and Infrastructure</h2></p> 							<p>Dr. Virendra Swaroop Education Foundation in Civil Lines exhibits an infrastructure that is truly impressive. Windows wide to allow for ample amount of cross ventilation and furniture that encourages students to hold a good posture  are some of the many elements that facilitate a healthy learning environment for the students. The faculty is highly experienced and pride in their want to enlighten students on a daily basis. Other than the well structured classrooms  the establishment holds under its roof multiple activity spaces. There is constant encouragement to engage in physical acitivities so as to help the students gain an all round enhancement. Parents can make the payments by means of Cash. The place is functional from 10:00 - 17:00. This listing is also listed in Schools.  </p><p>Please scroll to the top for the address and contact details of Dr. Virendra Swaroop Education Foundation at Civil Lines  Kanpur. </p>,Monday 10:00 am - 5:00 pm | Tuesday 10:00 am - 5:00 pm | Wednesday 10:00 am - 5:00 pm | Thursday 10:00 am - 5:00 pm | Friday 10:00 am - 5:00 pm | Saturday 10:00 am - 5:00 pm | Sunday Closed,,Cash,Schools  ,,5122303555,5122305646,,,,,,,,
SCHOOL,KANPUR,Sardar Patel Intercollege,https://www.justdial.com/KANPUR/Sardar-Patel-Intercollege/0512P512STD58140_BZDET?xid=S2FucHVyIFNjaG9vbHMgS2FucHVy,http://online.justdial.com/sardarpatelintercollegekanpur1,Kanpur - 208001,,Kanpur,208001,,,,,,,,Schools  ,,5122602711,,,,,,,,,
SCHOOL,KANPUR,Chtrapati Shivaji School,https://www.justdial.com/kanpur/Chtrapati-Shivaji-School-Jarauli/0512PX512-X512-130628145151-B2G1_BZDET?xid=S2FucHVyIFNjaG9vbHMgS2FucHVy,http://chtrapatishivajischool.justdial.com,Kanpur - 208023  Jarauli,,Kanpur,208023,,,,,Monday 10:00 am - 5:00 pm | Tuesday 10:00 am - 5:00 pm | Wednesday 10:00 am - 5:00 pm | Thursday 10:00 am - 5:00 pm | Friday 10:00 am - 5:00 pm | Saturday 10:00 am - 5:00 pm | Sunday Closed,,Cash,Schools  ,,+919450151573,,,,,,,,,
SCHOOL,KANPUR,Sarvodya Junior High School,https://www.justdial.com/Kanpur/Sarvodya-Junior-High-School-Near-Hanuman-Park-Sajeti/0512PX512-X512-170926103109-F1V7_BZDET?xid=S2FucHVyIFNjaG9vbHMgS2FucHVy,http://sarvodyajuniorhighschool.justdial.com,10/2  Sir Allen Avenue  Khalasi Line  Permat  Sajeti  Kanpur - 208001  Near Hanuman Park,,Kanpur,208001,,,,,,,,Schools  ,,+919935428865,,,,,,,,,
SCHOOL,KANPUR,Gyan Mandir School,https://www.justdial.com/Kanpur/Gyan-Mandir-School-Parade/0512PX512-X512-170926070436-Y7F7_BZDET?xid=S2FucHVyIFNjaG9vbHMgS2FucHVy,http://gyanmandirschoolkanpur.justdial.com,Shop No.41/27  Hafiz Muhammad Siddiq Road  Naya Chowk  Parade  Kanpur - 208001,,Kanpur,208001,,,,,,,,Schools  ,,5122356981,,,,,,,,,
SCHOOL,KANPUR,K.P.Y. Public High School,https://www.justdial.com/kanpur/K-P-Y-Public-High-School-Tirambi/0512PX512-X512-130628172215-X2G7_BZDET?xid=S2FucHVyIFNjaG9vbHMgS2FucHVy,http://kpypublichighschool.justdial.com,Kanpur - 208023  Tirambi,,Kanpur,208023,,,,,Monday 10:00 am - 5:00 pm | Tuesday 10:00 am - 5:00 pm | Wednesday 10:00 am - 5:00 pm | Thursday 10:00 am - 5:00 pm | Friday 10:00 am - 5:00 pm | Saturday 10:00 am - 5:00 pm | Sunday Closed,,Cash,Schools  ,,+919336445292,,,,,,,,,
SCHOOL,KANPUR,A.k inter college,https://www.justdial.com/Kanpur/A-k-inter-college-Opp-Swastik-Transport-Compny-Transport-Nagar/0512PX512-X512-150506124529-P9J5_BZDET?xid=S2FucHVyIFNjaG9vbHMgS2FucHVy,http://akintercollege.justdial.com,133/149  Transport Nagar  Kanpur - 208023  Opp Swastik Transport Compny,,Kanpur,208023,,,1965,,Monday 7:30 am - 12:00 pm  12:30 pm - 4:30 pm | Tuesday 7:30 am - 12:00 pm  12:30 pm - 4:30 pm | Wednesday 7:30 am - 12:00 pm  12:30 pm - 4:30 pm | Thursday 7:30 am - 12:00 pm  12:30 pm - 4:30 pm | Friday 7:30 am - 12:00 pm  12:30 pm - 4:30 pm | Saturday 7:30 am - 12:00 pm  12:30 pm - 4:30 pm | Sunday ClosedClosed,,Cash,Schools  English Medium Schools  Nursery Schools  Hindi Medium Schools  Senior Secondary Schools,,+919415727351,,,,,,pradeepkumargupta020@gmail.com,,,
SCHOOL,KANPUR,D P S Nagar Nigam Inter College,https://www.justdial.com/Kanpur/D-P-S-Nagar-Nigam-Inter-College/0512PX512-X512-181229180112-R9C6_BZDET?xid=S2FucHVyIFNjaG9vbHMgS2FucHVy,,Nawab Ganj  Kanpur - 208001,,Kanpur,208001,,,,,,,,Schools  ,,5122561471,,,,,,,,,
SCHOOL,KANPUR,Mercy Memorial School,https://www.justdial.com/kanpur/Mercy-Memorial-School/0512PX512-X512-140427084957-A8H3_BZDET?xid=S2FucHVyIFNjaG9vbHMgS2FucHVy,http://mercymemorialschoolkanpur1.justdial.com,1272-1427  Y-Block Kidwai Nagar Kanpur Nagar  Kanpur - 208001,,Kanpur,208001,,,,,Monday 10:00 am - 7:30 pm | Tuesday 10:00 am - 7:30 pm | Wednesday 10:00 am - 7:30 pm | Thursday 10:00 am - 7:30 pm | Friday 10:00 am - 7:30 pm | Saturday 10:00 am - 7:30 pm | Sunday Closed,,Cash,Schools  ,,5122607782,,,,,,,,,
