Category,Location,Business Name,Url,Website,Address,Area,City,Pincode,Latitude,Longitude,Established,Info,Schedule,Services,Payments,Tags,WhatsApp,Phone1,Phone2,Phone3,Phone4,Phone5,Phone6,Email1,Email2,Email3,Email4
Saree Wholesalers,Agra,Pankhuri Shyam LAL Baikunth Nath,https://www.justdial.com/agra/Pankhuri-Shyam-LAL-Baikunth-Nath/0562PX562-X562-130608094821-D1V8_BZDET?xid=QWdyYSBTYXJlZSBXaG9sZXNhbGVycyBBZ3Jh,http://pankhurishyamlalbaikunthnath.justdial.com,5/89/3  Ravi Complex  Agra - 282001,,Agra,282001,,,,,Monday 10:00 am - 8:00 pm | Tuesday 10:00 am - 8:00 pm | Wednesday 10:00 am - 8:00 pm | Thursday 10:00 am - 8:00 pm | Friday 10:00 am - 8:00 pm | Saturday 10:00 am - 8:00 pm | Sunday Closed,,Cash,Saree Wholesalers  Saree Retailers,,+919027548989,,,,,,,,,
Saree Wholesalers,Agra,Amardeep Saree Show Room,https://www.justdial.com/agra/Amardeep-Saree-Show-Room/0562PX562-X562-130608093457-P2C3_BZDET?xid=QWdyYSBTYXJlZSBXaG9sZXNhbGVycyBBZ3Jh,http://amardeepsareeshowroom.justdial.com,M.G.Road  Awagarh House  Agra - 282001,,Agra,282001,,,,,Monday Closed | Tuesday 10:00 am - 8:00 pm | Wednesday 10:00 am - 8:00 pm | Thursday 10:00 am - 8:00 pm | Friday 10:00 am - 8:00 pm | Saturday 10:00 am - 8:00 pm | Sunday 10:00 am - 8:00 pm,,Cash,Saree Wholesalers  Saree Retailers,,+919837040361,,,,,,,,,
Saree Wholesalers,Agra,Raju Saree Shop,https://www.justdial.com/Agra/Raju-Saree-Shop-Agra-Shah-Ganj/0562PX562-X562-101004104037-J7F5_BZDET?xid=QWdyYSBTYXJlZSBXaG9sZXNhbGVycyBBZ3Jh,http://rajusareeshop.justdial.com,Bhogipura Nitharia Market  Shahganj  Shah Ganj  Agra - 282010  Agra,,Agra,282010,,,,,Monday Closed | Tuesday 9:30 am - 8:00 pm | Wednesday 9:30 am - 8:00 pm | Thursday 9:30 am - 8:00 pm | Friday 9:30 am - 8:00 pm | Saturday 9:30 am - 8:00 pm | Sunday 9:30 am - 8:00 pm,,,Saree Wholesalers  ,,+919837177611,,,,,,,,,
Saree Wholesalers,Agra,Kanheya Saree Collection,https://www.justdial.com/Agra/Kanheya-Saree-Collection-Kali-Mandir-K-Samne-Shah-Ganj/0562PX562-X562-101004114134-I3I1_BZDET?xid=QWdyYSBTYXJlZSBXaG9sZXNhbGVycyBBZ3Jh,http://kanheyasareecollection.justdial.com,Jogipara RUI Ki Mandi  Shahganj  Shah Ganj  Agra - 282010  Kali Mandir K Samne,,Agra,282010,,,,,Monday Closed | Tuesday 9:30 am - 8:00 pm | Wednesday 9:30 am - 8:00 pm | Thursday 9:30 am - 8:00 pm | Friday 9:30 am - 8:00 pm | Saturday 9:30 am - 8:00 pm | Sunday 9:30 am - 8:00 pm,,,Saree Wholesalers  ,,+919927383054,,,,,,,,,
Saree Wholesalers,Agra,rajeev trading company.,https://www.justdial.com/Agra/rajeev-trading-company-subhash-bazar-kesa-house-Shah-Ganj/0562PX562-X562-140120115459-M3D1_BZDET?xid=QWdyYSBTYXJlZSBXaG9sZXNhbGVycyBBZ3Jh,http://online.justdial.com/rajeevtradingcompanyagrashahganj,3/284  roshan mohala  Shah Ganj  Agra - 282010  subhash bazar  kesa house,,Agra,282010,,,2002,,Monday 11:00 am - 8:00 pm | Tuesday 11:00 am - 8:00 pm | Wednesday 11:00 am - 8:00 pm | Thursday 11:00 am - 8:00 pm | Friday 11:00 am - 8:00 pm | Saturday 11:00 am - 8:00 pm | Sunday Closed,,Cash  Master Card  Visa Card  Debit Cards  Cheques  American Express Card  Credit Card,Saree Wholesalers  Saree Retailers  Silk Saree Wholesalers  Cotton Saree Wholesalers  Wedding Saree Wholesalers  Synthetic Saree Wholesalers  Handloom Saree Wholesalers  Saree Wholesalers-Poonam  Saree Wholesalers-Lucknowi  Banarasi Silk Saree Wholesalers  Bandhani Saree Wholesalers  Saree Fall Wholesalers  Fancy Saree Wholesalers  Embroidery Saree Wholesalers  Designer Saree Wholesalers  Chanderi Saree Wholesalers  Border Saree Wholesalers  Jaipuri Saree Wholesalers,,+919760039634,+919897470306,,,,,tusharag77@gmail.com,,,
Saree Wholesalers,Agra,Delhi Saree Shop,https://www.justdial.com/Agra/Delhi-Saree-Shop-RUI-KI-MANDI-Shah-Ganj/0562PX562-X562-101003103358-C6H5_BZDET?xid=QWdyYSBTYXJlZSBXaG9sZXNhbGVycyBBZ3Jh,http://delhisareeshop.justdial.com,MAIN BAZAE  RUI KI MANDI  Shah Ganj  Agra - 282010  RUI KI MANDI,,Agra,282010,,,1975,,Monday 10:00 am - 10:00 pm | Tuesday 10:00 am - 10:00 pm | Wednesday 10:00 am - 10:00 pm | Thursday 10:00 am - 10:00 pm | Friday 10:00 am - 10:00 pm | Saturday 10:00 am - 10:00 pm | Sunday 10:00 am - 10:00 pm,,Cash  Credit Card  American Express  Diner Club Card  Master Card  Visa Card  Cheques  Debit Cards  Financing Available  RTGS  Traveler Cheque,Saree Wholesalers  Saree Retailers  Designer Saree Retailers,,+919897201431,,,,,,,,,
Saree Wholesalers,Agra,Sarawati Saree Collection,https://www.justdial.com/Agra/Sarawati-Saree-Collection-Agra-Shah-Ganj/0562PX562-X562-101002140520-T8J9_BZDET?xid=QWdyYSBTYXJlZSBXaG9sZXNhbGVycyBBZ3Jh,http://sarawatisareecollection.justdial.com,Jigi Pada Kali Mandir Ke Pass  Shahganj  Shah Ganj  Agra - 282010  Agra,,Agra,282010,,,,,Monday Closed | Tuesday 9:30 am - 8:00 pm | Wednesday 9:30 am - 8:00 pm | Thursday 9:30 am - 8:00 pm | Friday 9:30 am - 8:00 pm | Saturday 9:30 am - 8:00 pm | Sunday 9:30 am - 8:00 pm,,,Saree Wholesalers  ,,+919457202110,,,,,,,,,
Saree Wholesalers,Agra,Agarwal Cloth Store,https://www.justdial.com/Agra/Agarwal-Cloth-Store-Agra-Shah-Ganj/0562PX562-X562-101002140730-F5H8_BZDET?xid=QWdyYSBTYXJlZSBXaG9sZXNhbGVycyBBZ3Jh,http://agarwalclothstoreagrashahganj1.justdial.com,Main Bazar  Shahganj  Shah Ganj  Agra - 282010  Agra,,Agra,282010,,,,,Monday Closed | Tuesday 9:30 am - 8:00 pm | Wednesday 9:30 am - 8:00 pm | Thursday 9:30 am - 8:00 pm | Friday 9:30 am - 8:00 pm | Saturday 9:30 am - 8:00 pm | Sunday 9:30 am - 8:00 pm,,,Saree Wholesalers  ,,5622213235,,,,,,,,,
Saree Wholesalers,Agra,Dreams Saree Collection,https://www.justdial.com/Agra/Dreams-Saree-Collection-Front-of-axis-bank-Sikandra/0562PX562-X562-170905155717-Y6L4_BZDET?xid=QWdyYSBTYXJlZSBXaG9sZXNhbGVycyBBZ3Jh,http://dreamssareecollection.justdial.com,Kargil petrol pump  Central Park Road  Sikandra  Agra - 282007  Front of axis bank,,Agra,282007,,,2015,,Monday 11:00 am - 10:00 pm | Tuesday 11:00 am - 10:00 pm | Wednesday 11:00 am - 10:00 pm | Thursday 11:00 am - 10:00 pm | Friday 11:00 am - 10:00 pm | Saturday 11:00 am - 10:00 pm | Sunday 11:00 am - 10:00 pm,,Cash,Saree Wholesalers  Fabric Retailers  Cloth Retailers-Raymond  Cotton Cloth Retailers,,+918979710584,+919837948385,,,,,,,,
Saree Wholesalers,Agra,Kashi Saree Emporium,https://www.justdial.com/Agra/Kashi-Saree-Emporium-ks-plaza-kashi-creation-Pratappura/0562PX562-X562-101003100200-T5D9_BZDET?xid=QWdyYSBTYXJlZSBXaG9sZXNhbGVycyBBZ3Jh,http://kashisareeemporium.justdial.com,Main Market  dowzy b block kamala nagar  Pratappura  Agra - 282001  ks plaza kashi creation,,Agra,282001,,,,,Monday Closed,,,Saree Wholesalers  ,,5622460552,+919897018576,,,,,,,,
Saree Wholesalers,Agra,H K Sales,https://www.justdial.com/agra/H-K-Sales-Subhash-Bazar-Agra-Fort/0562PX562-X562-110426173524-T1N2_BZDET?xid=QWdyYSBTYXJlZSBXaG9sZXNhbGVycyBBZ3Jh,http://online.justdial.com/hksalesagra,Shop No 8  1st Floor  Jai Hind Market  Agra Fort  Agra - 282003  Subhash Bazar,,Agra,282003,,,1978,,Monday Closed | Tuesday 11:00 am - 9:00 pm | Wednesday 11:00 am - 9:00 pm | Thursday 11:00 am - 9:00 pm | Friday 11:00 am - 9:00 pm | Saturday 11:00 am - 9:00 pm | Sunday 11:00 am - 8:00 pm,,Cash  Master Card  Visa Card  Debit Cards  Cheques  Credit Card,Saree Wholesalers  Fancy Saree Wholesalers  Fancy Cotton Saree Wholesalers  Fancy Silk Saree Wholesalers,,+919412750528,+919761011121,,,,,,,,
Saree Wholesalers,Agra,Mahavir Prasad Naresh Kumar,https://www.justdial.com/Agra/Mahavir-Prasad-Naresh-Kumar-Opposite-Jama-Masjid-Agra-Fort/0562PX562-X562-090918133014-X8B9DC_BZDET?xid=QWdyYSBTYXJlZSBXaG9sZXNhbGVycyBBZ3Jh,http://online.justdial.com/mahavirprasadnareshkumar,Shop No.23  Subash Bazar  Agra Fort  Agra - 282003  Opposite Jama Masjid,,Agra,282003,,,1984,,Monday Closed | Tuesday 11:00 am - 9:00 pm | Wednesday 11:00 am - 9:00 pm | Thursday 11:00 am - 9:00 pm | Friday 11:00 am - 9:00 pm | Saturday 11:00 am - 9:00 pm | Sunday 10:00 am - 9:00 pm,,Cash  Master Card  Visa Card  Debit Cards  Cheques  American Express Card  Credit Card,Saree Wholesalers  Silk Saree Wholesalers  Cotton Saree Wholesalers  Banarasi Silk Saree Wholesalers  Designer Saree Wholesalers  Fancy Saree Wholesalers,,+919837193762,,,,,,anshulagarwal498@gmail.com,,,
Saree Wholesalers,Agra,Shivam Sarees,https://www.justdial.com/Agra/Shivam-Sarees-Shubash-Bazar-Opposite-Jama-Masjid-Johri-Bazzar/0562PX562-X562-120530093059-U3J5_BZDET?xid=QWdyYSBTYXJlZSBXaG9sZXNhbGVycyBBZ3Jh,http://online.justdial.com/shivamsareesagrajohribazzar,Shop No.3/172  Roshan Mohalla  Johri Bazzar  Agra - 282003  Shubash Bazar Opposite Jama Masjid,,Agra,282003,,,,,Monday Closed | Tuesday 11:00 am - 9:00 pm | Wednesday 11:00 am - 9:00 pm | Thursday 11:00 am - 9:00 pm | Friday 11:00 am - 9:00 pm | Saturday 11:00 am - 9:00 pm | Sunday 11:00 am - 9:00 pm,,,Saree Retailers  Saree Wholesalers  Bandhani Saree Wholesalers  Printed Saree Wholesalers  Bollywood Replica Lehenga Wholesalers  Lehenga Wholesalers  Lehenga Retailers  Silk Saree Wholesalers  Saree Fall Wholesalers  Bridal Lehenga Retailers  Border Saree Wholesalers  Lehenga Choli Retailers  Fancy Saree Wholesalers  Fancy Saree Retailers  Embroidery Saree Wholesalers  Designer Saree Wholesalers  Designer Saree Retailers  Cotton Saree Wholesalers  Bridal Saree Dealers,,+9156122261022,+9156122250278,+919917624124,,,,ankurhariom@gmail.com,,,
Saree Wholesalers,Agra,J P Saree,https://www.justdial.com/agra/J-P-Saree-Near-Shastri-Puram-Chauraha-Sikandra/0562PX562-X562-171003135306-I6C9_BZDET?xid=QWdyYSBTYXJlZSBXaG9sZXNhbGVycyBBZ3Jh,http://jpsareeagra.justdial.com,Hig A 40  Sikandra  Agra - 282007  Near Shastri Puram Chauraha,,Agra,282007,,,2011,,Monday 10:00 am - 10:00 pm | Tuesday 10:00 am - 10:00 pm | Wednesday 10:00 am - 10:00 pm | Thursday 10:00 am - 10:00 pm | Friday 10:00 am - 10:00 pm | Saturday 10:00 am - 10:00 pm | Sunday 10:00 am - 10:00 pm,,Cash  Master Card  Visa Card  Debit Cards  Cheques  American Express Card  Credit Card,Saree Retailers  Saree Wholesalers  Silk Saree Retailers  Salwar Kameez Retailers  Printed Saree Retailers  Zari Saree Retailers  Paithani Saree Retailers  Designer Saree Retailers  Wedding Saree Retailers  Embroidery Saree Retailers  Fancy Saree Retailers  Banarasi Saree Retailers  Cotton Saree Retailers  Handloom Saree Retailers  Banarasi Silk Saree Retailers,,+918899139969,,,,,,,,,
Saree Wholesalers,Agra,Chandamal Ramesh Chand,https://www.justdial.com/Agra/Chandamal-Ramesh-Chand-Subash-Bazar-Agra-Fort/0562PX562-X562-090918141538-Y7V3DC_BZDET?xid=QWdyYSBTYXJlZSBXaG9sZXNhbGVycyBBZ3Jh,http://chandamalrameshchand.justdial.com,Shop Number- 66  67  Agra Fort  Agra - 282003  Subash Bazar,,Agra,282003,,,1880,,Monday Closed | Tuesday 12:00 pm - 8:00 pm | Wednesday 12:00 pm - 8:00 pm | Thursday 12:00 pm - 8:00 pm | Friday 12:00 pm - 8:00 pm | Saturday 12:00 pm - 8:00 pm | Sunday 12:00 pm - 8:00 pm,,Cash  Master Card  Visa Card  Debit Cards  Cheques  American Express Card  Credit Card,Saree Wholesalers  Women Ethnic Wear Retailers  Woolen Shawl Wholesalers,,+919760000852,+919219401107,+919219401117,,,,,,,
Saree Wholesalers,Agra,Tata Textiles,https://www.justdial.com/Agra/Tata-Textiles-Agra-Fort/0562PX562-X562-090921142833-B6Z8DC_BZDET?xid=QWdyYSBTYXJlZSBXaG9sZXNhbGVycyBBZ3Jh,http://online.justdial.com/tatatextilesagra,Subash Bazar  Agra Fort  Agra - 282003,,Agra,282003,,,1960,,Monday Closed | Tuesday 10:00 am - 12:00 am | Wednesday Closed | Thursday Closed | Friday Closed | Saturday Closed | Sunday 11:00 am - 9:00 pm,,Cash,Saree Wholesalers  ,,+919837668823,,,,,,,,,
Saree Wholesalers,Agra,Ruchi Saree Centre,https://www.justdial.com/AGRA/Ruchi-Saree-Centre-Kashyap-Mkt-Daresi-No-1-Agra-Fort/0562P562STD18774_BZDET?xid=QWdyYSBTYXJlZSBXaG9sZXNhbGVycyBBZ3Jh,http://ruchisareecentreagraagrafort.justdial.com,Agra Fort  Agra - 282003  Kashyap Mkt Daresi No-1,,Agra,282003,,,2007,,Monday 10:00 am - 8:00 pm | Tuesday 10:00 am - 8:00 pm | Wednesday 10:00 am - 8:00 pm | Thursday 10:00 am - 8:00 pm | Friday 10:00 am - 8:00 pm | Saturday 10:00 am - 8:00 pm | Sunday Closed | day 5:30 am - 12:00 am,,,Saree Wholesalers  Saree Retailers  Silk Saree Wholesalers  Matching Centers,,5622267696,,,,,,,,,
Saree Wholesalers,Agra,M K Trading Company,https://www.justdial.com/agra/M-K-Trading-Company-Mankameshwar-mandir-Daresi-No-1-Kashyap-Market/0562PX562-X562-130608094523-J6B8_BZDET?xid=QWdyYSBTYXJlZSBXaG9sZXNhbGVycyBBZ3Jh,http://online.justdial.com/mktradingcompanyagramktradingcompanyagrb,11-12  kashyap market  1st Floor  Agra - 282001  Mankameshwar mandir  Daresi No-1  Kashyap Market,,Agra,282001,,,1990,,Monday Closed | Tuesday 11:00 am - 9:00 pm | Wednesday 11:00 am - 9:00 pm | Thursday 11:00 am - 9:00 pm | Friday 11:00 am - 9:00 pm | Saturday 11:00 am - 9:00 pm | Sunday 11:00 am - 9:00 pm,,Cash  Cheques,Saree Wholesalers  Saree Retailers,,5622460781,+919412258223,+919412155992,,,,rishavag123@gmail.com,,,
Saree Wholesalers,Agra,Kamaldeep Garments,https://www.justdial.com/Agra/Kamaldeep-Garments-Nr-Mankameshwar-Temple-Daresi-No-2/0562P5612-5612-111201161909-R7J4_BZDET?xid=QWdyYSBTYXJlZSBXaG9sZXNhbGVycyBBZ3Jh,http://online.justdial.com/kamaldeepgarmentsagra,Kunjamal Complex  Daresi No. 2  Agra - 282004  Nr Mankameshwar Temple,,Agra,282004,,,,,,,Cash,Saree Wholesalers  Salwar Kameez Wholesalers  Border Saree Wholesalers  Designer Saree Wholesalers  Designer Ladies Kurti Wholesalers,,+919897821251,+919045306000,,,,,love.ocean25@gmail.com,,,
Saree Wholesalers,Agra,Bhavani Shankar Rishikesh,https://www.justdial.com/Agra/Bhavani-Shankar-Rishikesh-Agra/0562PX562-X562-100928082502-H4A7_BZDET?xid=QWdyYSBTYXJlZSBXaG9sZXNhbGVycyBBZ3Jh,http://bhavanishankarrishikesh.justdial.com,Main Bazar  Subhash Bazar  Agra - 282001  Agra,,Agra,282001,,,,,Monday Closed | Tuesday 9:30 am - 8:00 pm | Wednesday 9:30 am - 8:00 pm | Thursday 9:30 am - 8:00 pm | Friday 9:30 am - 8:00 pm | Saturday 9:30 am - 8:00 pm | Sunday 9:30 am - 8:00 pm,,,Saree Wholesalers  ,,5623293330,,,,,,,,,
Saree Wholesalers,Agra,Chanda LAL Satish Chand & Sons,https://www.justdial.com/Agra/Chanda-LAL-Satish-Chand-Sons-Agra/0562PX562-X562-100928082654-P3Z5_BZDET?xid=QWdyYSBTYXJlZSBXaG9sZXNhbGVycyBBZ3Jh,http://chandalalsatishchandsons.justdial.com,Main Bazar  Subhash Bazar  Agra - 282001  Agra,,Agra,282001,,,,,Monday Closed | Tuesday 9:30 am - 8:00 pm | Wednesday 9:30 am - 8:00 pm | Thursday 9:30 am - 8:00 pm | Friday 9:30 am - 8:00 pm | Saturday 9:30 am - 8:00 pm | Sunday 9:30 am - 8:00 pm,,,Saree Wholesalers  ,,5623294891,,,,,,,,,
