Category,Location,Business Name,Url,Website,Address,Area,City,Pincode,Latitude,Longitude,Established,Info,Schedule,Services,Payments,Tags,WhatsApp,Phone1,Phone2,Phone3,Phone4,Phone5,Phone6,Email1,Email2,Email3,Email4
Carpet-Manufacturers,Mirzapur,Anurag Dyeing House,https://www.justdial.com/mirzapur/Anurag-Dyeing-House/9999P5442-5442-131112142808-V1V7_BZDET?xid=TWlyemFwdXIgQ2FycGV0IE1hbnVmYWN0dXJlcnMgTWlyemFwdXI=,,Mandi Mir Alam  Mirzapur - 231001,,Mirzapur,231001,,,,,Monday 10:00 am - 8:00 pm | Tuesday 10:00 am - 8:00 pm | Wednesday 10:00 am - 8:00 pm | Thursday 10:00 am - 8:00 pm | Friday 10:00 am - 8:00 pm | Saturday 10:00 am - 8:00 pm | Sunday Closed,,Cash,Carpet Manufacturers  ,,+919919009611,,,,,,,,,
Carpet-Manufacturers,Mirzapur,Sarfaraz Carpet And Durri,https://www.justdial.com/mirzapur/Sarfaraz-Carpet-And-Durri-Village-Dalapati/9999P5442-5442-140312192923-W5V1_BZDET?xid=TWlyemFwdXIgQ2FycGV0IE1hbnVmYWN0dXJlcnMgTWlyemFwdXI=,,Mirzapur - 231001  Village Dalapati,,Mirzapur,231001,,,,,Monday 9:00 am - 9:00 pm | Tuesday 9:00 am - 9:00 pm | Wednesday 9:00 am - 9:00 pm | Thursday 9:00 am - 9:00 pm | Friday 9:00 am - 9:00 pm | Saturday 9:00 am - 9:00 pm | Sunday 9:00 am - 9:00 pm,,,Carpet Dealers  Carpet Manufacturers,,+919935540029,,,,,,,,,
Carpet-Manufacturers,Mirzapur,Mohammad Ibrahim And Sons,https://www.justdial.com/mirzapur/Mohammad-Ibrahim-And-Sons-Kunjalgirs-Garden/9999P5442-5442-151006145743-E6E3_BZDET?xid=TWlyemFwdXIgQ2FycGV0IE1hbnVmYWN0dXJlcnMgTWlyemFwdXI=,http://www.ibrahimrugs.com,Mirzapur - 231001  Kunjalgirs Garden,,Mirzapur,231001,,,,,Monday 9:00 am - 9:00 pm | Tuesday 9:00 am - 9:00 pm | Wednesday 9:00 am - 9:00 pm | Thursday 9:00 am - 9:00 pm | Friday 9:00 am - 9:00 pm | Saturday 9:00 am - 9:00 pm | Sunday 9:00 am - 9:00 pm,,Cash,Carpet Manufacturers  Carpet Exporters  Rug Exporters  Rug Manufacturers  Silk Carpet Exporters  Silk Carpet Manufacturers  Hand Made Carpet Exporters  Hand Made Carpet Manufacturers  MAT Manufacturers  Woollen Carpet Exporters  Woollen Carpet Manufacturers,,+915442220643,+915442221086,+915442221767,,,,mateenmd2001@gmail.com,,,
Carpet-Manufacturers,Mirzapur,Rugs Manufacturer India,https://www.justdial.com/Mirzapur/Rugs-Manufacturer-India-Mirzapur-Kutchery/9999P5442-5442-180101072702-P8Z1_BZDET?xid=TWlyemFwdXIgQ2FycGV0IE1hbnVmYWN0dXJlcnMgTWlyemFwdXI=,http://www.surekasgroup.com/,Global Floor Furnishers  1101/01  Sureka Puram Colony  Bathua  Jabalpur Road  Mirzapur Kutchery  Mirzapur - 231001,,Mirzapur,231001,,,,,,,,Carpet Manufacturers  ,,+919839141651,,,,,,,info@surekasgroup.com,sales@custom-rugs-custom-carpets.com,globalfloor@gmail.com
Carpet-Manufacturers,Mirzapur,Naksh Carpets,https://www.justdial.com/Mirzapur/Naksh-Carpets-Near-Sabri-Masjid/9999P5442-5442-190401041122-Q2J5_BZDET?xid=TWlyemFwdXIgQ2FycGV0IE1hbnVmYWN0dXJlcnMgTWlyemFwdXI=,http://www.nakshcarpets.com/,Mirzapur - 231001  Near Sabri Masjid,,Mirzapur,231001,,,,,,,,Carpet Manufacturers  ,,+917376357737,,,+91 73763 57737,+91-73763 57737,,,info@nakshcarpets.com,info@nakshcarpet.com,nAkshcarpets@gmail.com
Carpet-Manufacturers,Mirzapur,Janaki ENT,https://www.justdial.com/Mirzapur/Janaki-ENT-Bhadoi/9999P5442-5442-090804163544-W6G6_BZDET?xid=TWlyemFwdXIgQ2FycGV0IE1hbnVmYWN0dXJlcnMgTWlyemFwdXI=,,Mirzapur - 231001  Bhadoi,,Mirzapur,231001,,,,,Monday 9:30 am - 6:30 pm | Tuesday 9:30 am - 6:30 pm | Wednesday 9:30 am - 6:30 pm | Thursday 9:30 am - 6:30 pm | Friday 9:30 am - 6:30 pm | Saturday 9:30 am - 6:30 pm | Sunday Closed,,,Carpet Manufacturers  ,,+919415323283,,,,,,,,,
Carpet-Manufacturers,Mirzapur,India Imports & Exports,https://www.justdial.com/Mirzapur/India-Imports-Exports-Lohia-Talab/9999P5442-5442-090828130223-D2L7_BZDET?xid=TWlyemFwdXIgQ2FycGV0IE1hbnVmYWN0dXJlcnMgTWlyemFwdXI=,,Mirzapur - 231001  Lohia Talab,,Mirzapur,231001,,,,,Monday 10:00 am - 6:00 pm | Tuesday 10:00 am - 6:00 pm | Wednesday 10:00 am - 6:00 pm | Thursday 10:00 am - 6:00 pm | Friday 10:00 am - 6:00 pm | Saturday 10:00 am - 6:00 pm | Sunday Closed,,Cash  Cheques,Carpet Manufacturers  Carpet Exporters  Dhurrie Dealers,,+9154422242904,+919335720763,,,,,iiecarpets@gmail.com,,,
Carpet-Manufacturers,Mirzapur,Rose Well Carpets,https://www.justdial.com/Mirzapur/Rose-Well-Carpets-Bagh-Kunjalgir/9999P5442-5442-090917154713-Q2H4_BZDET?xid=TWlyemFwdXIgQ2FycGV0IE1hbnVmYWN0dXJlcnMgTWlyemFwdXI=,,Mirzapur - 231001  Bagh Kunjalgir,,Mirzapur,231001,,,,,Monday 10:00 am - 7:00 pm | Tuesday 10:00 am - 7:00 pm | Wednesday 10:00 am - 7:00 pm | Thursday 10:00 am - 7:00 pm | Friday 10:00 am - 7:00 pm | Saturday 10:00 am - 7:00 pm | Sunday 10:00 am - 7:00 pm,,Cash,Carpet Manufacturers  ,,+915442222892,+919838948191,,,,,rosewellcarpets@yahoo.com,,,
Carpet-Manufacturers,Mirzapur,Shabnam Overseas,https://www.justdial.com/Mirzapur/Shabnam-Overseas/9999P5442-5442-101014091016-N3W2_BZDET?xid=TWlyemFwdXIgQ2FycGV0IE1hbnVmYWN0dXJlcnMgTWlyemFwdXI=,,79  Chetganj  Mirzapur Ho  Mirzapur - 231001,,Mirzapur,231001,,,,,Monday 9:00 am - 9:00 pm | Tuesday 9:00 am - 9:00 pm | Wednesday 9:00 am - 9:00 pm | Thursday 9:00 am - 9:00 pm | Friday 9:00 am - 9:00 pm | Saturday 9:00 am - 9:00 pm | Sunday 9:00 am - 9:00 pm,,,Carpet Dealers  Carpet Exporters  Carpet Manufacturers  ,,+915442267929,,,,,,,,,
Carpet-Manufacturers,Mirzapur,Kalin Bhawan,https://www.justdial.com/Mirzapur/Kalin-Bhawan/9999P5442-5442-101122202339-P4Y3_BZDET?xid=TWlyemFwdXIgQ2FycGV0IE1hbnVmYWN0dXJlcnMgTWlyemFwdXI=,,Samogra  Riwa Road  Mirzapur - 231001,,Mirzapur,231001,,,,,Monday 9:30 am - 6:30 pm | Tuesday 9:30 am - 6:30 pm | Wednesday 9:30 am - 6:30 pm | Thursday 9:30 am - 6:30 pm | Friday 9:30 am - 6:30 pm | Saturday 9:30 am - 6:30 pm | Sunday Closed,,,Carpet Dealers  Carpet Cleaning Services  Carpet Manufacturers  Rug Exporters  Rug Wholesalers  Dhurrie Exporters,,+919910471047,,,,,,,,,
Carpet-Manufacturers,Mirzapur,Shree Ganga Floor Coverings,https://www.justdial.com/Mirzapur/Shree-Ganga-Floor-Coverings/9999P5442-5442-101126102003-U6C8_BZDET?xid=TWlyemFwdXIgQ2FycGV0IE1hbnVmYWN0dXJlcnMgTWlyemFwdXI=,,Bundel Khandi  Mirzapur - 231001,,Mirzapur,231001,,,,,Monday 9:00 am - 9:00 pm | Tuesday 9:00 am - 9:00 pm | Wednesday 9:00 am - 9:00 pm | Thursday 9:00 am - 9:00 pm | Friday 9:00 am - 9:00 pm | Saturday 9:00 am - 9:00 pm | Sunday 9:00 am - 9:00 pm,,,Carpet Dealers  Carpet Exporters  Carpet Manufacturers,,+915442221813,+919335744669,,,,,,,,
Carpet-Manufacturers,Mirzapur,Ashwani Carpet Industries,https://www.justdial.com/Mirzapur/Ashwani-Carpet-Industries/9999P5442-5442-110120121450-A9U5_BZDET?xid=TWlyemFwdXIgQ2FycGV0IE1hbnVmYWN0dXJlcnMgTWlyemFwdXI=,,Anurudhpur Purab Patti  Khamaria  Mirzapur - 231001,,Mirzapur,231001,,,,,Monday 9:00 am - 9:00 pm | Tuesday 9:00 am - 9:00 pm | Wednesday 9:00 am - 9:00 pm | Thursday 9:00 am - 9:00 pm | Friday 9:00 am - 9:00 pm | Saturday 9:00 am - 9:00 pm | Sunday 9:00 am - 9:00 pm,,,Carpet Manufacturers  Hand Made Carpet Manufacturers  Woollen Carpet Manufacturers,,+915442329410,+915442238060,,,,,rajtiwari101@yahoo.com,,,
Carpet-Manufacturers,Mirzapur,Avon Carpets Industries,https://www.justdial.com/Mirzapur/Avon-Carpets-Industries-Near-City-Block/9999P5442-5442-110121133008-R1M7_BZDET?xid=TWlyemFwdXIgQ2FycGV0IE1hbnVmYWN0dXJlcnMgTWlyemFwdXI=,,Lohdikalan  Jabalpur Road  Mirzapur - 231001  Near City Block,,Mirzapur,231001,,,,,Monday 9:00 am - 9:00 pm | Tuesday 9:00 am - 9:00 pm | Wednesday 9:00 am - 9:00 pm | Thursday 9:00 am - 9:00 pm | Friday 9:00 am - 9:00 pm | Saturday 9:00 am - 9:00 pm | Sunday 9:00 am - 9:00 pm,,,Carpet Dealers  Carpet Matting Manufacturers  Carpet Manufacturers,,+915442245718,,,,,,rasnilu1@hotmail.com,,,
Carpet-Manufacturers,Mirzapur,Sarjoo Prasad & Sons,https://www.justdial.com/Mirzapur/Sarjoo-Prasad-Sons/9999P5442-5442-110223224250-X2H6_BZDET?xid=TWlyemFwdXIgQ2FycGV0IE1hbnVmYWN0dXJlcnMgTWlyemFwdXI=,,730  Purani Anjani  Mirzapur - 231001,,Mirzapur,231001,,,,,Monday 9:30 am - 6:30 pm | Tuesday 9:30 am - 6:30 pm | Wednesday 9:30 am - 6:30 pm | Thursday 9:30 am - 6:30 pm | Friday 9:30 am - 6:30 pm | Saturday 9:30 am - 6:30 pm | Sunday Closed,,,Carpet Dealers  Carpet Manufacturers  Carpet Distributors  Carpet Wholesalers,,+919415205913,,,,,,,,,
Carpet-Manufacturers,Mirzapur,Woollen Panza Dari & Carpet,https://www.justdial.com/Mirzapur/Woollen-Panza-Dari-Carpet-South-Gate/9999P5442-5442-110423163155-K2I1_BZDET?xid=TWlyemFwdXIgQ2FycGV0IE1hbnVmYWN0dXJlcnMgTWlyemFwdXI=,,596/K  Ward No .-4  Imlaha Street  Mirzapur - 231001  South Gate,,Mirzapur,231001,,,,,Monday 10:30 am - 6:30 pm | Tuesday 10:30 am - 6:30 pm | Wednesday 10:30 am - 6:30 pm | Thursday 10:30 am - 6:30 pm | Friday 10:30 am - 6:30 pm | Saturday 10:30 am - 6:30 pm | Sunday Closed,,,Carpet Manufacturers  Woollen Carpet Manufacturers  Dhurrie Manufacturers,,+919305384592,,,,,,,,,
Carpet-Manufacturers,Mirzapur,O N Z Rug N Kilim,https://www.justdial.com/Mirzapur/O-N-Z-Rug-N-Kilim-Hayat-Nagar/9999P5442-5442-110523130736-A1H6_BZDET?xid=TWlyemFwdXIgQ2FycGV0IE1hbnVmYWN0dXJlcnMgTWlyemFwdXI=,,12/576  Sabri Rd  Mirzapur - 231001  Hayat Nagar,,Mirzapur,231001,,,,,Monday 8:00 am - 6:00 pm | Tuesday 8:00 am - 6:00 pm | Wednesday 8:00 am - 6:00 pm | Thursday 8:00 am - 6:00 pm | Friday 8:00 am - 6:00 pm | Saturday 8:00 am - 6:00 pm | Sunday Closed,,Cash,Carpet Exporters  Carpet Manufacturers  Carpet Distributors,,+915442223133,+918858260970,,,,,onzrugnkilim@hotmail.com,,,
Carpet-Manufacturers,Mirzapur,Wilson Rugs & Textiles,https://www.justdial.com/Mirzapur/Wilson-Rugs-Textiles-Khatiya-Phatak/9999P5442-5442-110925143313-E1B8_BZDET?xid=TWlyemFwdXIgQ2FycGV0IE1hbnVmYWN0dXJlcnMgTWlyemFwdXI=,,Wilson Rd  Mirzapur - 231001  Khatiya Phatak,,Mirzapur,231001,,,,,Monday 10:00 am - 6:00 pm | Tuesday 10:00 am - 6:00 pm | Wednesday 10:00 am - 6:00 pm | Thursday 10:00 am - 6:00 pm | Friday 10:00 am - 6:00 pm | Saturday 10:00 am - 6:00 pm | Sunday 10:00 am - 6:00 pm,,Cash  Cheques,Bed Sheet Manufacturers  Scarf Manufacturers  Carpet Manufacturers  Cushion Cover Manufacturers,,+919335376225,,,,,,wilson.neyaz@gmail.com,,,
Carpet-Manufacturers,Mirzapur,Pali Ram Laxminarain,https://www.justdial.com/Mirzapur/Pali-Ram-Laxminarain-Mussafarganj/9999P5442-5442-120123115928-N9T2_BZDET?xid=TWlyemFwdXIgQ2FycGV0IE1hbnVmYWN0dXJlcnMgTWlyemFwdXI=,http://www.paliramrugs.com,436  Mirzapur - 231001  Mussafarganj,,Mirzapur,231001,,,,,Monday 10:00 am - 07:00 pm | Tuesday 10:00 am - 07:00 pm | Wednesday 10:00 am - 07:00 pm | Thursday 10:00 am - 07:00 pm | Friday 10:00 am - 07:00 pm | Saturday 10:00 am - 07:00 pm | Sunday Closed - Closed,,Cash  Cheques,Doormat Carpet Manufacturers  Handwoven Carpet Manufacturers  Carpet Manufacturers  Carpet Exporters  Hand Made Carpet Exporters  Dhurrie Exporters  Dhurrie Manufacturers,,+915442221780,+919335786076,,,,,paliramrugs@sify.com,,,
Carpet-Manufacturers,Mirzapur,A S Carpets,https://www.justdial.com/Mirzapur/A-S-Carpets-Behind-Ratan-Ganj-Junior-High-School/9999P5442-5442-121116174542-R5J5_BZDET?xid=TWlyemFwdXIgQ2FycGV0IE1hbnVmYWN0dXJlcnMgTWlyemFwdXI=,,Hardev Lala Ki Gali  Mirzapur - 231001  Behind Ratan Ganj Junior High School,,Mirzapur,231001,,,2011,,Monday 10:00 am - 6:00 pm | Tuesday 10:00 am - 6:00 pm | Wednesday 10:00 am - 6:00 pm | Thursday 10:00 am - 6:00 pm | Friday 10:00 am - 6:00 pm | Saturday 10:00 am - 6:00 pm | Sunday Closed,,Cash  Cheques,Carpet Manufacturers  Carpet Dealers  Woollen Carpet Manufacturers,,+915442220432,+919565449900,,,,,rk449900@gmail.com,,,
Carpet-Manufacturers,Mirzapur,Dolby Handicrafts,https://www.justdial.com/Mirzapur/Dolby-Handicrafts/9999P5443-5443-110128133401-E6M6_BZDET?xid=TWlyemFwdXIgQ2FycGV0IE1hbnVmYWN0dXJlcnMgTWlyemFwdXI=,,Natwa  P.o. Putlighar  Mirzapur - 231001,,Mirzapur,231001,,,,,Monday 9:00 am - 9:00 pm | Tuesday 9:00 am - 9:00 pm | Wednesday 9:00 am - 9:00 pm | Thursday 9:00 am - 9:00 pm | Friday 9:00 am - 9:00 pm | Saturday 9:00 am - 9:00 pm | Sunday 9:00 am - 9:00 pm,,,Hand Made Carpet Dealers  Hand Made Carpet Manufacturers  Woollen Carpet Dealers  Carpet Manufacturers  Dhurrie Manufacturers,,+915442264692,+915442242080,,,,,manishmzp@rediffmail.com,,,
Carpet-Manufacturers,Mirzapur,Manufacturer All Type Carpets,https://www.justdial.com/Mirzapur/Manufacturer-All-Type-Carpets-Bhind-Ratanganj-Juniur-High-School/9999P5443-5443-121111135405-T5I3_BZDET?xid=TWlyemFwdXIgQ2FycGV0IE1hbnVmYWN0dXJlcnMgTWlyemFwdXI=,http://www.shrivinayakhome.com,Tara Devi 223  Haradev Lala Ki Gali  Mirzapur - 231001  Bhind Ratanganj Juniur High School,,Mirzapur,231001,,,2011,,Monday 10:00 am - 06:00 pm | Tuesday 10:00 am - 06:00 pm | Wednesday 10:00 am - 06:00 pm | Thursday 10:00 am - 06:00 pm | Friday 10:00 am - 06:00 pm | Saturday 10:00 am - 06:00 pm | Sunday Closed - Closed,,Cash  Money Orders  Cheques,Carpet Manufacturers  Doormat Carpet Manufacturers  Woollen Carpet Manufacturers  Cotton Carpet Manufacturers  Designer Carpet Manufacturers  Carpet Matting Manufacturers  Silk Carpet Manufacturers  Carpets Cut Manufacturers  Imported Carpet Manufacturers  Jute Carpet Manufacturers  Polyamid Carpet Manufacturers  Underlayer Carpet Manufacturers  Wall To Wall Moquette Carpet Manufacturers  Wall To Wall Carpet Manufacturers  Hand Made Carpet Manufacturers  Dhurrie Manufacturers,,+915443220432,+919565449900,,,,,,,,
Carpet-Manufacturers,Mirzapur,Ali Carpets,https://www.justdial.com/Mirzapur/Ali-Carpets-Lal-Diggi/9999P5442-5442-180903173538-E8M7_BZDET?xid=TWlyemFwdXIgQ2FycGV0IE1hbnVmYWN0dXJlcnMgTWlyemFwdXI=,http://www.alicarpets.com/,In Front Of Lions School  Lal Diggi  Mirzapur - 231001,,Mirzapur,231001,,,,,Monday 9:00 am - 5:00 pm | Tuesday 9:00 am - 5:00 pm | Wednesday 9:00 am - 5:00 pm | Thursday 9:00 am - 5:00 pm | Friday 9:00 am - 5:00 pm | Saturday 9:00 am - 5:00 pm | Sunday Closed,,,Carpet Manufacturers  ,,+917897253438,,,,,,,,,
Carpet-Manufacturers,Mirzapur,Dilip Carpet Manufacturers,https://www.justdial.com/Mirzapur/Dilip-Carpet-Manufacturers/9999P5443-5443-110128171316-B3P6_BZDET?xid=TWlyemFwdXIgQ2FycGV0IE1hbnVmYWN0dXJlcnMgTWlyemFwdXI=,,Angi- Road  Kajee- Talab  Mirzapur  Mirzapur - 231001,,Mirzapur,231001,,,,,Monday 9:00 am - 9:00 pm | Tuesday 9:00 am - 9:00 pm | Wednesday 9:00 am - 9:00 pm | Thursday 9:00 am - 9:00 pm | Friday 9:00 am - 9:00 pm | Saturday 9:00 am - 9:00 pm | Sunday 9:00 am - 9:00 pm,,,Carpet Dealers  Car Carpet Dealers  Carpet Brush Dealers  Carpet Contractors  Carpet Manufacturers  Carpet Stockists  Carpets For Office  Carpets On Hire  Cotton Carpet Dealers  Carpet Wholesalers  Floor Carpet Dealers,,+915442245255,+919415244091,,,,,,,,
Carpet-Manufacturers,Mirzapur,Mohammed Akram,https://www.justdial.com/mirzapur/Mohammed-Akram-Danking-Behind-Durga-Hardware-Infront-Of-Allahabad-Bank-Mirzapur-Chowk/9999P5442-5442-150425103234-W9H6_BZDET?xid=TWlyemFwdXIgQ2FycGV0IE1hbnVmYWN0dXJlcnMgTWlyemFwdXI=,,Mirzapur Chowk  Mirzapur - 231001  Danking  Behind Durga Hardware  Infront Of Allahabad Bank,,Mirzapur,231001,,,2003,,Monday 9:00 am - 9:00 pm | Tuesday 9:00 am - 9:00 pm | Wednesday 9:00 am - 9:00 pm | Thursday 9:00 am - 9:00 pm | Friday 9:00 am - 9:00 pm | Saturday 9:00 am - 9:00 pm | Sunday 9:00 am - 9:00 pm,,Cash  Debit Cards  Cheques  Credit Card,Carpet Manufacturers  Silk Carpet Manufacturers  Woollen Carpet Manufacturers  Carpet Wholesalers,,+919454242611,9335724184,,,,,akram.mzp@gmail.com,,,
Carpet-Manufacturers,Mirzapur,Deluxe Carpet,https://www.justdial.com/Mirzapur/Deluxe-Carpet/9999P5442-5442-190402234805-E8D4_BZDET?xid=TWlyemFwdXIgQ2FycGV0IE1hbnVmYWN0dXJlcnMgTWlyemFwdXI=,,Ganga Darshan  Colony  Saket Puri Colony  Natwa Road  Mirzapur - 231001,,Mirzapur,231001,,,,,,,,Carpet Manufacturers  ,,+917007351998,,,,,,,,,
